"Parent ID","Parent SKU","Product ID","Product SKU","Product Name","Slug","Permalink","Description","Excerpt","Type","Visibility","Featured","Virtual","Downloadable","Price","Sale Price","Sale Price Dates From","Sale Price Dates To","Weight","Weight Unit","Height","Height Unit","Width","Width Unit","Length","Length Unit","Category","Tag","Featured Image","Product Gallery","Tax Status","Tax Class","File Download","Download Limit","Download Expiry","Manage Stock","Quantity","Stock Status","Allow Backorders","Sold Individually","Up-Sells","Cross-Sells","Product URL","Button Text","Purchase Note","Product Status","Comment Status"
,,"3187","602","F-00544X","f-00544x","http://test6.isite39.ru/?????/f-00544x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","54","In Stock","No","No",,,,,,"Publish","Open"
,,"3188","603","F-00247","f-00247","http://test6.isite39.ru/?????/f-00247/","TOYOTA",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","312","In Stock","No","No",,,,,,"Publish","Open"
,,"3189","604","F-00259X","f-00259x","http://test6.isite39.ru/?????/f-00259x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","77","In Stock","No","No",,,,,,"Publish","Open"
,,"3190","605","F-00832X","f-00832x","http://test6.isite39.ru/?????/f-00832x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","337","In Stock","No","No",,,,,,"Publish","Open"
,,"3191","606","F-00780X","f-00780x","http://test6.isite39.ru/?????/f-00780x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","76","In Stock","No","No",,,,,,"Publish","Open"
,,"3192","607","F-00400X","f-00400x","http://test6.isite39.ru/?????/f-00400x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","20","In Stock","No","No",,,,,,"Publish","Open"
,,"3193","608","F-01176X","f-01176x","http://test6.isite39.ru/?????/f-01176x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","20","In Stock","No","No",,,,,,"Publish","Open"
,,"3194","609","F-00881X","f-00881x","http://test6.isite39.ru/?????/f-00881x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","20","In Stock","No","No",,,,,,"Publish","Open"
,,"3195","610","F-00930X","f-00930x","http://test6.isite39.ru/?????/f-00930x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","40","In Stock","No","No",,,,,,"Publish","Open"
,,"3196","611","F-00990X","f-00990x","http://test6.isite39.ru/?????/f-00990x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","39","In Stock","No","No",,,,,,"Publish","Open"
,,"3197","612","F-01019X","f-01019x","http://test6.isite39.ru/?????/f-01019x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","39","In Stock","No","No",,,,,,"Publish","Open"
,,"3198","613","F-01154X","f-01154x","http://test6.isite39.ru/?????/f-01154x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","39","In Stock","No","No",,,,,,"Publish","Open"
,,"3199","614","F-00826X","f-00826x","http://test6.isite39.ru/?????/f-00826x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","85","In Stock","No","No",,,,,,"Publish","Open"
,,"3200","615","F-00131","f-00131","http://test6.isite39.ru/?????/f-00131/","TRW",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","8","In Stock","No","No",,,,,,"Publish","Open"
,,"3201","616","F-00141","f-00141","http://test6.isite39.ru/?????/f-00141/","AUDI, WV",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","668","In Stock","No","No",,,,,,"Publish","Open"
,,"3202","617","F-00520","f-00520","http://test6.isite39.ru/?????/f-00520/","WV B6",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","378","In Stock","No","No",,,,,,"Publish","Open"
,,"3203","618","F-00339","f-00339","http://test6.isite39.ru/?????/f-00339/","SAAB 900, 9000",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","503","In Stock","No","No",,,,,,"Publish","Open"
,,"3204","619","F-00309","f-00309","http://test6.isite39.ru/?????/f-00309/","SUBARU, SUZUKI",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","316","In Stock","No","No",,,,,,"Publish","Open"
,,"3205","620","F-00025","f-00025","http://test6.isite39.ru/?????/f-00025/","BMW, ALFA ROMEO",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","277","In Stock","No","No",,,,,,"Publish","Open"
,,"3206","621","F-00483","f-00483","http://test6.isite39.ru/?????/f-00483/","TOYOTA, FORD, WV",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","277","In Stock","No","No",,,,,,"Publish","Open"
,,"3207","622","F-00303","f-00303","http://test6.isite39.ru/?????/f-00303/","SUBARU, SUZUKI, WV",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","25","In Stock","No","No",,,,,,"Publish","Open"
,,"3208","623","F-00047","f-00047","http://test6.isite39.ru/?????/f-00047/","AUDI, WV",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","141","In Stock","No","No",,,,,,"Publish","Open"
,,"3209","624","F-00124","f-00124","http://test6.isite39.ru/?????/f-00124/","OPEL, DAEWOO",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","151","In Stock","No","No",,,,,,"Publish","Open"
,,"3210","625","F-00490","f-00490","http://test6.isite39.ru/?????/f-00490/","BMW, ALFA ROMEO",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","151","In Stock","No","No",,,,,,"Publish","Open"
,,"3211","626","F-00675","f-00675","http://test6.isite39.ru/?????/f-00675/","MITSUBISHI",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","150","In Stock","No","No",,,,,,"Publish","Open"
,,"3212","627","F-00206","f-00206","http://test6.isite39.ru/?????/f-00206/","TOYOTA, MITSUBISHI",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","372","In Stock","No","No",,,,,,"Publish","Open"
,,"3213","628","F-00261","f-00261","http://test6.isite39.ru/?????/f-00261/","MITSUBISHI",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","101","In Stock","No","No",,,,,,"Publish","Open"
,,"3214","629","F-00261M","f-00261m","http://test6.isite39.ru/?????/f-00261m/","MITSUBISHI",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","115","In Stock","No","No",,,,,,"Publish","Open"
,,"3215","630","F-00371","f-00371","http://test6.isite39.ru/?????/f-00371/","PEUGEOT",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","101","In Stock","No","No",,,,,,"Publish","Open"
,,"3216","631","F-00371M","f-00371m","http://test6.isite39.ru/?????/f-00371m/","PEUGEOT",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","115","In Stock","No","No",,,,,,"Publish","Open"
,,"3217","632","F-00541","f-00541","http://test6.isite39.ru/?????/f-00541/","MERCEDES",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","50","In Stock","No","No",,,,,,"Publish","Open"
,,"3218","633","F-00545","f-00545","http://test6.isite39.ru/?????/f-00545/","HONDA",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","101","In Stock","No","No",,,,,,"Publish","Open"
,,"3219","634","F-00545M","f-00545m","http://test6.isite39.ru/?????/f-00545m/","HONDA",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","110","In Stock","No","No",,,,,,"Publish","Open"
,,"3220","635","F-00923","f-00923","http://test6.isite39.ru/?????/f-00923/","CITROEN",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","110","In Stock","No","No",,,,,,"Publish","Open"
,,"3221","636","F-01170","f-01170","http://test6.isite39.ru/?????/f-01170/","MAZDA",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","110","In Stock","No","No",,,,,,"Publish","Open"
,,"3222","637","F-00812","f-00812","http://test6.isite39.ru/?????/f-00812/","HYUNDAI",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","118","In Stock","No","No",,,,,,"Publish","Open"
,,"3223","638","F-00373","f-00373","http://test6.isite39.ru/?????/f-00373/","MITSUBISHI",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","259","In Stock","No","No",,,,,,"Publish","Open"
,,"3224","639","F-00535","f-00535","http://test6.isite39.ru/?????/f-00535/","CITROEN",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","616","In Stock","No","No",,,,,,"Publish","Open"
,,"3225","640","F-00694","f-00694","http://test6.isite39.ru/?????/f-00694/","TOYOTA",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","285","In Stock","No","No",,,,,,"Publish","Open"
,,"3226","641","F-00380","f-00380","http://test6.isite39.ru/?????/f-00380/","RENAULT",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","302","In Stock","No","No",,,,,,"Publish","Open"
,,"3227","642","F-01141","f-01141","http://test6.isite39.ru/?????/f-01141/","SAAB",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","290","In Stock","No","No",,,,,,"Publish","Open"
,,"3228","643","F-00262","f-00262","http://test6.isite39.ru/?????/f-00262/","MITSUBISHI",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","14","In Stock","No","No",,,,,,"Publish","Open"
,,"3229","644","F-00262M","f-00262m","http://test6.isite39.ru/?????/f-00262m/","MITSUBISHI",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","13","In Stock","No","No",,,,,,"Publish","Open"
,,"3230","645","F-00592","f-00592","http://test6.isite39.ru/?????/f-00592/","MAZDA, DODGE",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","12","In Stock","No","No",,,,,,"Publish","Open"
,,"3231","646","F-00258","f-00258","http://test6.isite39.ru/?????/f-00258/","MITSUBISHI",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","263","In Stock","No","No",,,,,,"Publish","Open"
,,"3232","647","F-00583","f-00583","http://test6.isite39.ru/?????/f-00583/","LEXUS",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","34","In Stock","No","No",,,,,,"Publish","Open"
,,"3233","648","F-00695","f-00695","http://test6.isite39.ru/?????/f-00695/","TOYOTA",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","33","In Stock","No","No",,,,,,"Publish","Open"
,,"3234","649","F-00934","f-00934","http://test6.isite39.ru/?????/f-00934/","SUBARU",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","150","In Stock","No","No",,,,,,"Publish","Open"
,,"3235","650","F-01107","f-01107","http://test6.isite39.ru/?????/f-01107/","MAZDA",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","150","In Stock","No","No",,,,,,"Publish","Open"
,,"3236","651","F-00401","f-00401","http://test6.isite39.ru/?????/f-00401/","MITSUBISHI",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","150","In Stock","No","No",,,,,,"Publish","Open"
,,"3237","652","F-00447","f-00447","http://test6.isite39.ru/?????/f-00447/","LEXUS",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","150","In Stock","No","No",,,,,,"Publish","Open"
,,"3238","653","F-00401A","f-00401a","http://test6.isite39.ru/?????/f-00401a/","HYUNDAI",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","89","In Stock","No","No",,,,,,"Publish","Open"
,,"3239","654","F-00475","f-00475","http://test6.isite39.ru/?????/f-00475/","NISSAN",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","167","In Stock","No","No",,,,,,"Publish","Open"
,,"3240","655","F-00542","f-00542","http://test6.isite39.ru/?????/f-00542/","MERCEDES",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","171","In Stock","No","No",,,,,,"Publish","Open"
,,"3241","656","F-00542M","f-00542m","http://test6.isite39.ru/?????/f-00542m/","MERCEDES",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","167","In Stock","No","No",,,,,,"Publish","Open"
,,"3242","657","F-00952","f-00952","http://test6.isite39.ru/?????/f-00952/","INFINITI",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","166","In Stock","No","No",,,,,,"Publish","Open"
,,"3243","658","F-00257","f-00257","http://test6.isite39.ru/?????/f-00257/","MITSUBISHI",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","39","In Stock","No","No",,,,,,"Publish","Open"
,,"3244","659","F-00501","f-00501","http://test6.isite39.ru/?????/f-00501/","MITSUBISHI, HONDA",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","1","In Stock","No","No",,,,,,"Publish","Open"
,,"3245","660","F-01138","f-01138","http://test6.isite39.ru/?????/f-01138/","DODGE, CHRYSLER",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes",0,"Out of Stock","No","No",,,,,,"Publish","Open"
,,"3246","661","F-00683X","f-00683x","http://test6.isite39.ru/?????/f-00683x/","Ремонтный размер",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes",0,"Out of Stock","No","No",,,,,,"Publish","Open"
,,"3247","662","F-00922X","f-00922x","http://test6.isite39.ru/?????/f-00922x/","Ремонтный размер",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes",0,"Out of Stock","No","No",,,,,,"Publish","Open"
,,"3248","663","F-00994","f-00994","http://test6.isite39.ru/?????/f-00994/","KIA, HYUNDAI",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","16","In Stock","No","No",,,,,,"Publish","Open"
,,"3249","664","F-00813","f-00813","http://test6.isite39.ru/?????/f-00813/","CHEVROLET",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","16","In Stock","No","No",,,,,,"Publish","Open"
,,"3250","665","F-00544","f-00544","http://test6.isite39.ru/?????/f-00544/","LEXUS, HONDA",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","275","In Stock","No","No",,,,,,"Publish","Open"
,,"3251","666","F-00259","f-00259","http://test6.isite39.ru/?????/f-00259/","NISSAN",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","64","In Stock","No","No",,,,,,"Publish","Open"
,,"3252","667","F-00259M","f-00259m","http://test6.isite39.ru/?????/f-00259m/","NISSAN",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","167","In Stock","No","No",,,,,,"Publish","Open"
,,"3253","668","F-00376","f-00376","http://test6.isite39.ru/?????/f-00376/","INFINITI",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","167","In Stock","No","No",,,,,,"Publish","Open"
,,"3254","669","F-00832","f-00832","http://test6.isite39.ru/?????/f-00832/","NISSAN",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","166","In Stock","No","No",,,,,,"Publish","Open"
,,"3255","670","F-00780","f-00780","http://test6.isite39.ru/?????/f-00780/","MERCEDES",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","58","In Stock","No","No",,,,,,"Publish","Open"
,,"3256","671","F-00400","f-00400","http://test6.isite39.ru/?????/f-00400/","HONDA",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","85","In Stock","No","No",,,,,,"Publish","Open"
,,"3257","672","F-00881","f-00881","http://test6.isite39.ru/?????/f-00881/","PEUGEOT",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","85","In Stock","No","No",,,,,,"Publish","Open"
,,"3258","673","F-01176","f-01176","http://test6.isite39.ru/?????/f-01176/","FIAT, CITROEN",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","85","In Stock","No","No",,,,,,"Publish","Open"
,,"3259","674","F-00930","f-00930","http://test6.isite39.ru/?????/f-00930/","NISSAN",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","181","In Stock","No","No",,,,,,"Publish","Open"
,,"3260","675","F-00990","f-00990","http://test6.isite39.ru/?????/f-00990/","INFINITI",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","181","In Stock","No","No",,,,,,"Publish","Open"
,,"3261","676","F-01019","f-01019","http://test6.isite39.ru/?????/f-01019/","ACURA",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes",0,"Out of Stock","No","No",,,,,,"Publish","Open"
,,"3262","677","F-01154","f-01154","http://test6.isite39.ru/?????/f-01154/","HONDA",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes",0,"Out of Stock","No","No",,,,,,"Publish","Open"
,,"3263","678","F-00826","f-00826","http://test6.isite39.ru/?????/f-00826/","NISSAN MURANO",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","110","In Stock","No","No",,,,,,"Publish","Open"
,,"3264","679","F-00859","f-00859","http://test6.isite39.ru/?????/f-00859/","OPEL, CHEVROLET",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","9","In Stock","No","No",,,,,,"Publish","Open"
,,"3265","680","F-00839X","f-00839x","http://test6.isite39.ru/?????/f-00839x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","41","In Stock","No","No",,,,,,"Publish","Open"
,,"3266","681","F-00821X","f-00821x","http://test6.isite39.ru/?????/f-00821x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","41","In Stock","No","No",,,,,,"Publish","Open"
,,"3267","682","F-00265X","f-00265x","http://test6.isite39.ru/?????/f-00265x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","37","In Stock","No","No",,,,,,"Publish","Open"
,,"3268","683","F-00877X","f-00877x","http://test6.isite39.ru/?????/f-00877x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","37","In Stock","No","No",,,,,,"Publish","Open"
,,"3269","684","F-00540XX","f-00540xx","http://test6.isite39.ru/?????/f-00540xx/","TOYOTA, LEXUS",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","495","In Stock","No","No",,,,,,"Publish","Open"
,,"3270","685","F-00266X","f-00266x","http://test6.isite39.ru/?????/f-00266x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","75","In Stock","No","No",,,,,,"Publish","Open"
,,"3271","686","F-00264","f-00264","http://test6.isite39.ru/?????/f-00264/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","6","In Stock","No","No",,,,,,"Publish","Open"
,,"3272","687","F-00263","f-00263","http://test6.isite39.ru/?????/f-00263/","TOYOTA",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","8","In Stock","No","No",,,,,,"Publish","Open"
,,"3273","688","F-00267X","f-00267x","http://test6.isite39.ru/?????/f-00267x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","8","In Stock","No","No",,,,,,"Publish","Open"
,,"3274","689","F-00683","f-00683","http://test6.isite39.ru/?????/f-00683/","LEXUS",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","8","In Stock","No","No",,,,,,"Publish","Open"
,,"3275","690","F-00922","f-00922","http://test6.isite39.ru/?????/f-00922/","TOYOTA, LEXUS",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","8","In Stock","No","No",,,,,,"Publish","Open"
,,"3276","691","F-01028X","f-01028x","http://test6.isite39.ru/?????/f-01028x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","73","In Stock","No","No",,,,,,"Publish","Open"
,,"3277","692","F-00838X","f-00838x","http://test6.isite39.ru/?????/f-00838x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","88","In Stock","No","No",,,,,,"Publish","Open"
,,"3278","693","F-00986X","f-00986x","http://test6.isite39.ru/?????/f-00986x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","21","In Stock","No","No",,,,,,"Publish","Open"
,,"3279","694","F-01054X","f-01054x","http://test6.isite39.ru/?????/f-01054x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","21","In Stock","No","No",,,,,,"Publish","Open"
,,"3280","695","F-00671X","f-00671x","http://test6.isite39.ru/?????/f-00671x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","20","In Stock","No","No",,,,,,"Publish","Open"
