689,"F-01107",300,207
625,"F-01107X",300,174
1150,"F-01113",300,488
444,"F-01117",300,20
996,"F-01125",300,159
955,"F-01125X",300,105
436,"F-01129",300,167
350,"F-01129X",300,155
1168,"F-01130",300,146
703,"F-01138",300,80
639,"F-01138X",300,19
1112,"F-01139",300,524
681,"F-01141",300,236
1121,"F-01142",300,197
1119,"F-01142X",300,231
1117,"F-01142XX",300,80
464,"F-01150",300,165
889,"F-01151",300,48
801,"F-01151X",300,25
718,"F-01154",300,120
650,"F-01154X",300,148
543,"F-01166",300,194
672,"F-01170",300,108
614,"F-01170X",300,124
555,"F-01175",300,79
487,"F-01175X",300,8
714,"F-01176",300,53
646,"F-01176X",300,99
843,"F-01177",300,245
784,"F-01177X",300,200
1104,"F-01178",300,264
1096,"F-01178X",300,322
286,"F-01179M",300,87
259,"F-01179X",300,155
553,"F-01222",300,110
1009,"F-01223",300,226
1143,"F-01344",300,412
1149,"F-01347",300,443
1176,"F-01372",300,147
1177,"F-01466",300,148
1164,"F-01569",300,257
367,"F-01596",300,104
"F-01236B","F-01236B",400,20
1088,"F-00857",600,85
1126,"F-00549",700,59
1128,"F-00559",700,19
1127,"F-00639",700,65
1123,"F-00804",700,22
1125,"F-01087",700,352
1124,"F-01089",700,13
1129,"F-01592",700,142
"Product SKU","Product Name","Price","Quantity"
3000,3000,360,13
3001,3001,400,15
3002,3002,200,48
3003,3003,200,19
3004,3004,400,19
3005,3005,400,19
3006,3006,400,19
3007,3007,120,100
3008,3008,120,98
3009,3009,400,48
3010,3010,120,47
3011,3011,400,7
3012,3012,600,1
3013,3013,340,1
3014,3014,780,1
3015,3015,200,0
3016,3016,260,0
3017,3017,200,3
3018,3018,260,17
3019,3019,180,1
3020,3020,180,3
3021,3021,160,3
3022,3022,140,3
3023,3023,120,18
3024,3024,120,3
3025,3025,160,18
3026,3026,300,16
3027,3027,400,8
3028,3028,160,18
3029,3029,160,3
3030,3030,240,3
3031,3031,580,9
3032,3032,200,3
3033,3033,240,2
3034,3034,280,3
3035,3035,200,3
3036,3036,200,3
3037,3037,200,16
3038,3038,200,17
3039,3039,200,3
3040,3040,200,2
3041,3041,260,17
3042,3042,140,0
3043,3043,140,1
3044,3044,160,7
3045,3045,140,0
3046,3046,140,3
3047,3047,140,4
3048,3048,160,3
3049,3049,160,2
3050,3050,160,7
3051,3051,140,7
3052,3052,140,14
3053,3053,160,3
3054,3054,140,5
3055,3055,160,3
3056,3056,140,6
3057,3057,140,17
3058,3058,160,18
3059,3059,160,1
3060,3060,220,3
3061,3061,220,2
3062,3062,200,1
3063,3063,460,1
3064,3064,280,3
3065,3065,280,3
3066,3066,200,3
3067,3067,200,6
3068,3068,580,13
3069,3069,280,3
3070,3070,260,18
3071,3071,320,3
3072,3072,300,19
3073,3073,320,18
3074,3074,180,17
3075,3075,160,3
3076,3076,160,3
3077,3077,160,1
3078,3078,180,2
3079,3079,280,3
3080,3080,220,2
3081,3081,220,3
3082,3082,200,3
3083,3083,180,11
3084,3084,240,3
3085,3085,180,3
3086,3086,240,3
3087,3087,180,4
3088,3088,160,3
3089,3089,180,3
3090,3090,220,3
3091,3091,240,2
3092,3092,200,2
3093,3093,200,2
3094,3094,160,3
3095,3095,260,3
3096,3096,220,3
3097,3097,180,3
3098,3098,160,3
3099,3099,180,3
3100,3100,200,3
3101,3101,180,5
3102,3102,180,3
3103,3103,200,3
3104,3104,180,18
3105,3105,220,3
3106,3106,180,3
3107,3107,200,18
3108,3108,340,3
3109,3109,180,3
3110,3110,340,3
3111,3111,360,18
3112,3112,240,3
3113,3113,240,3
3114,3114,260,18
3115,3115,280,17
3116,3116,180,18
3117,3117,280,17
3118,3118,300,6
3119,3119,260,3
3120,3120,280,3
3121,3121,260,18
3122,3122,280,3
3123,3123,260,3
3124,3124,240,1
3125,3125,220,3
3126,3126,260,3
3127,3127,280,3
3128,3128,280,18
3129,3129,180,18
3130,3130,200,2
3131,3131,140,2
3132,3132,120,0
3133,3133,140,27
3134,3134,160,2
3135,3135,180,0
3136,3136,200,1
3137,3137,240,3
3138,3138,180,21
3139,3139,200,3
3140,3140,200,2
3141,3141,220,3
3142,3142,180,3
3143,3143,180,3
3144,3144,180,3
3145,3145,160,18
3146,3146,160,17
3147,3147,200,3
3148,3148,160,3
3149,3149,160,3
3150,3150,180,3
3151,3151,180,3
3152,3152,140,5
3153,3153,140,4
3154,3154,140,3
3155,3155,140,1
3156,3156,140,7
3157,3157,160,3
3158,3158,160,9
3159,3159,160,1
3160,3160,140,3
3161,3161,140,3
3162,3162,160,3
3163,3163,180,3
3164,3164,160,3
3165,3165,180,3
3166,3166,160,3
3167,3167,160,37
3168,3168,140,3
3169,3169,140,3
3170,3170,180,5
3171,3171,180,3
3172,3172,160,3
3173,3173,200,18
3174,3174,140,20
3175,3175,160,2
3176,3176,160,5
3177,3177,160,10
3178,3178,160,3
3179,3179,160,0
3180,3180,200,29
3181,3181,160,3
3182,3182,160,0
3183,3183,160,3
3184,3184,160,1
3185,3185,140,8
3186,3186,140,3
3187,3187,140,3
3188,3188,160,2
3189,3189,160,3
3190,3190,160,2
3191,3191,160,3
3192,3192,160,18
3193,3193,140,3
3194,3194,140,3
3195,3195,140,3
3196,3196,140,2
3197,3197,160,3
3198,3198,160,1
3199,3199,140,3
3200,3200,140,3
3201,3201,160,3
3202,3202,160,3
3203,3203,140,3
3204,3204,140,3
3205,3205,160,14
3206,3206,160,3
3207,3207,140,1
3208,3208,140,3
3209,3209,160,7
3210,3210,160,3
3211,3211,140,3
3212,3212,160,17
3213,3213,160,3
3214,3214,160,3
3215,3215,160,3
3216,3216,160,3
3217,3217,160,21
3218,3218,160,18
3219,3219,160,3
3220,3220,160,17
3221,3221,160,7
3222,3222,160,7
3223,3223,160,3
3224,3224,160,7
3225,3225,140,3
3226,3226,180,10
3227,3227,160,3
3228,3228,160,17
3229,3229,180,2
3230,3230,180,3
3231,3231,180,3
3232,3232,160,34
3233,3233,160,3
3234,3234,180,3
3235,3235,180,3
3236,3236,200,3
3237,3237,180,3
3238,3238,160,3
3239,3239,160,3
3240,3240,160,3
3241,3241,180,1
3242,3242,160,18
3243,3243,160,9
3244,3244,160,3
3245,3245,160,14
3246,3246,160,9
3247,3247,160,3
3248,3248,160,3
3249,3249,160,3
3250,3250,160,3
3251,3251,160,3
3252,3252,220,3
3253,3253,160,1
3254,3254,160,3
3255,3255,160,17
3256,3256,200,4
3257,3257,180,3
3258,3258,200,3
3259,3259,160,17
3260,3260,160,18
3261,3261,180,2
3262,3262,160,3
3263,3263,160,3
3264,3264,160,3
3265,3265,180,18
3266,3266,120,1
3267,3267,160,1
3268,3268,120,0
3269,3269,140,18
3270,3270,120,1
3271,3271,340,1
3272,3272,200,3
3273,3273,120,17
3274,3274,200,3
3275,3275,200,3
3276,3276,200,3
3277,3277,200,3
3278,3278,200,17
3279,3279,200,3
3280,3280,180,18
3281,3281,180,18
3282,3282,160,17
3283,3283,160,1
3284,3284,120,16
3285,3285,140,17
3286,3286,120,3
3287,3287,120,25
3288,3288,120,5
3289,3289,140,17
3290,3290,140,1
3291,3291,140,1
3292,3292,140,15
3293,3293,120,17
3294,3294,140,2
3295,3295,140,15
3296,3296,140,2
3297,3297,120,17
3298,3298,120,16
3299,3299,120,17
3300,3300,120,17
3301,3301,120,17
3302,3302,160,9
3303,3303,140,1
3304,3304,120,1
3305,3305,140,3
3306,3306,140,1
3307,3307,140,18
3308,3308,140,3
3309,3309,140,1
3310,3310,140,1
3311,3311,120,1
3312,3312,120,1
3313,3313,120,3
3314,3314,,3
3315,3315,120,16
3316,3316,120,3
3317,3317,120,1
3318,3318,120,3
3319,3319,120,1
3320,3320,120,0
3321,3321,120,0
3322,3322,120,3
3323,3323,160,18
3324,3324,120,3
3325,3325,120,17
3326,3326,120,3
3328,3328,120,12
3329,3329,120,3
3330,3330,120,0
3331,3331,120,2
3332,3332,140,2
3333,3333,140,3
3334,3334,140,3
3335,3335,120,1
3336,3336,120,3
3337,3337,140,16
3338,3338,120,2
3339,3339,120,3
3340,3340,120,7
3341,3341,120,3
3342,3342,120,15
3343,3343,120,17
3344,3344,120,5
3345,3345,120,2
3346,3346,120,16
3347,3347,140,3
3348,3348,120,1
3349,3349,140,2
3350,3350,140,16
3351,3351,120,20
3352,3352,140,32
3353,3353,140,3
3354,3354,140,2
3355,3355,120,29
3356,3356,140,2
3357,3357,140,18
3358,3358,140,3
3359,3359,120,1
3360,3360,120,7
3361,3361,340,1
3362,3362,340,1
3363,3363,340,1
3364,3364,220,1
3365,3365,340,1
3366,3366,340,1
3367,3367,340,1
3368,3368,340,1
3369,3369,340,1
3370,3370,260,1
3371,3371,340,1
3372,3372,340,1
3373,3373,340,1
3374,3374,260,1
3375,3375,260,1
3376,3376,340,1
3377,3377,340,1
3378,3378,340,1
3379,3379,260,1
3380,3380,340,1
3381,3381,340,1
3382,3382,260,1
3383,3383,220,1
3384,3384,220,1
3385,3385,220,3
3386,3386,240,2
3387,3387,220,6
3388,3388,240,1
3389,3389,240,1
3390,3390,220,1
3391,3391,220,1
3392,3392,260,1
3393,3393,340,1
3394,3394,240,1
3395,3395,340,1
3396,3396,240,1
3397,3397,260,1
3398,3398,260,1
3399,3399,260,1
3400,3400,260,1
3401,3401,260,1
3402,3402,260,1
3403,3403,260,2
3404,3404,240,1
3405,3405,220,1
3406,3406,220,1
3407,3407,220,1
3408,3408,260,1
3409,3409,220,1
3410,3410,240,1
3411,3411,,2
3412,3412,,1
3413,3413,,1
3414,3414,,1
3415,3415,,1
3416,3416,,3
3417,3417,,3
3418,3418,,1
3419,3419,,3
3420,3420,,3
3421,3421,,3
3422,3422,,3
3423,3423,,3
3424,3424,,5
3425,3425,,1
3426,3426,,3
3427,3427,,1
3428,3428,,1
3429,3429,,3
3430,3430,,3
3431,3431,,3
3432,3432,,3
3433,3433,,3
3434,3434,,18
3435,3435,,21
3436,3436,,2
3437,3437,,3
3438,3438,,3
3439,3439,,3
3440,3440,,3
3441,3441,,1
3442,3442,,1
3443,3443,,1
3444,3444,,1
3445,3445,,1
3446,3446,,18
3447,3447,,8
3448,3448,,3
3449,3449,,6
3450,3450,,3
3451,3451,,1
3452,3452,,1
3453,3453,,1
3454,3454,,1
3455,3455,,3
3456,3456,,3
3457,3457,,5
3458,3458,,2
3459,3459,,3
3460,3460,,18
3461,3461,,12
3462,3462,440,17
3463,3463,,18
3464,3464,,3
3465,3465,,3
3466,3466,,18
3467,3467,,3
3468,3468,,18
3469,3469,,3
3470,3470,,18
3471,3471,,1
3472,3472,,3
3473,3473,,3
3474,3474,,3
3475,3475,,3
3476,3476,,3
3477,3477,,3
3478,3478,,3
3479,3479,,1
3480,3480,,3
3481,3481,,3
3482,3482,,3
3483,3483,,3
3484,3484,,3
3485,3485,,1
3486,3486,,18
3487,3487,,3
3488,3488,,1
3489,3489,,1
3490,3490,,3
3491,3491,,3
3492,3492,,3
3493,3493,,3
3494,3494,,3
3495,3495,,4
3496,3496,,3
3497,3497,,3
3498,3498,,3
3499,3499,,3
3500,3500,,3
3501,3501,,1
3502,3502,,15
3503,3503,,18
3504,3504,,18
3505,3505,,18
3506,3506,,3
3507,3507,,5
3508,3508,,2
3509,3509,,4
3510,3510,,3
3511,3511,,18
3512,3512,,15
3513,3513,,11
3514,3514,,3
3515,3515,,3
3516,3516,,3
3517,3517,,24
3518,3518,,18
3519,3519,,3
3520,3520,,4
3521,3521,,1
3522,3522,,3
3523,3523,,11
3524,3524,,3
3525,3525,,1
3526,3526,,2
3527,3527,,6
3528,3528,,5
3529,3529,,8
3530,3530,,3
3531,3531,,0
3532,3532,,3
3533,3533,,16
3534,3534,,3
3535,3535,,3
3536,3536,,3
3537,3537,,18
3538,3538,,17
3539,3539,,18
3540,3540,,18
3541,3541,,1
3542,3542,,1
3543,3543,,1
3544,3544,,1
3545,3545,,4
3546,3546,,6
3547,3547,,3
3548,3548,,1
3549,3549,,2
3550,3550,,1
3551,3551,,1
3552,3552,840,2
3553,3553,,3
3554,3554,,10
3555,3555,,17
,3556,,9
3557,3557,,3
3558,3558,,30
3559,3559,,18
3560,3560,,15
3561,3561,,3
3562,3562,,9
3563,3563,,2
3564,3564,,1
3565,3565,,5
3566,3566,,10
3567,3567,,9
3568,3568,,28
3569,3569,,5
3570,3570,,14
3571,3571,,5
3572,3572,,4
3573,3573,,26
3574,3574,,6
3575,3575,,20
3576,3576,,9
3577,3577,,29
3578,3578,100,
3579,3579,80,0
3580,3580,80,0
3581,3581,80,0
3582,3582,80,0
3583,3583,120,0
3584,3584,100,0
3585,3585,100,0
3586,3586,80,0
3587,3587,200,0
3588,3588,200,0
3589,3589,80,0
3590,3590,200,0
3591,3591,200,0
3592,3592,140,0
3593,3593,160,0
3594,3594,220,0
3595,3595,120,0
3596,3596,100,0
3597,3597,200,0
3598,3598,100,0
3599,3599,120,0
3600,3600,160,0
3601,3601,100,0
3602,3602,80,0
3603,3603,180,0
3604,3604,100,0
3605,3605,120,0
3606,3606,100,0
3607,3607,160,0
3608,3608,100,0
3609,3609,100,0
3610,3610,80,0
3611,3611,100,0
3612,3612,120,0
3613,3613,200,0
3614,3614,120,0
3615,3615,120,0
3616,3616,140,0
3617,3617,120,0
3618,3618,120,0
3619,3619,80,0
3620,3620,160,0
3621,3621,580,0
3622,3622,100,0
3623,3623,240,0
3624,3624,120,0
3625,3625,120,0
3626,3626,80,0
3627,3627,80,0
3628,3628,80,0
3629,3629,80,0
3630,3630,540,0
3631,3631,660,0
3632,3632,120,0
3633,3633,140,0
3634,3634,120,0
3635,3635,120,0
3636,3636,140,0
3637,3637,140,0
3638,3638,200,0
,3638,,
3639,3639,80,0
3640,3640,80,0
3641,3641,80,0
3642,3642,80,0
3643,3643,80,0
3644,3644,80,0
3645,3645,80,0
3646,3646,100,0
3647,3647,80,0
3648,3648,120,0
3649,3649,120,0
3650,3650,120,0
3651,3651,140,0
3652,3652,120,0
3653,3653,140,0
3654,3654,140,0
3655,3655,180,0
3656,3656,280,0
3657,3657,120,0
3658,3658,120,0
3659,3659,120,0
3660,3660,500,0
3661,3661,180,0
3662,3662,140,0
3663,3663,160,0
3664,3664,180,0
3665,3665,220,0
3666,3666,220,0
3667,3667,740,0
3668,3668,220,0
3669,3669,100,0
3670,3670,260,0
3671,3671,200,0
3672,3672,160,0
3673,3673,280,0
3674,3674,80,0
3675,3675,280,0
3676,3676,80,0
3677,3677,100,0
3678,3678,220,0
3679,3679,240,0
3680,3680,2300,0
3681,3681,400,0
3682,3682,460,0
3683,3683,580,0
3684,3684,140,0
3685,3685,520,0
3686,3686,200,0
3687,3687,100,0
3688,3688,80,0
3689,3689,100,0
3690,3690,100,0
3691,3691,120,0
3692,3692,120,0
3693,3693,140,0
3694,3694,100,0
3695,3695,220,0
3696,3696,300,0
3697,3697,160,0
3698,3698,280,0
3699,3699,240,0
3700,3700,580,0
3701,3701,140,0
3702,3702,140,0
3703,3703,80,0
3704,3704,340,0
3705,3705,240,0
3706,3706,200,0
3707,3707,80,0
3708,3708,80,0
3709,3709,380,0
3710,3710,80,0
3711,3711,120,0
3712,3712,100,0
3713,3713,120,0
3714,3714,140,0
3715,3715,400,0
3716,3716,220,0
3717,3717,220,0
3718,3718,380,0
3719,3719,300,0
3720,3720,1040,0
3721,3721,780,0
3722,3722,220,0
3723,3723,100,0
3724,3724,120,0
3725,3725,140,0
3726,3726,120,0
3727,3727,120,0
3728,3728,160,0
3729,3729,180,0
3730,3730,220,0
3731,3731,760,0
3732,3732,140,0
3733,3733,180,0
3734,3734,120,0
3735,3735,120,0
3736,3736,160,0
3737,3737,280,0
3738,3738,560,0
3739,3739,140,0
3740,3740,120,0
3741,3741,140,0
3742,3742,140,0
3743,3743,140,0
3744,3744,140,0
3745,3745,160,0
3746,3746,160,0
3747,3747,160,0
3748,3748,200,0
3749,3749,200,0
3750,3750,240,0
3751,3751,320,0
3752,3752,320,0
3753,3753,180,0
3754,3754,240,0
3755,3755,160,0
3756,3756,140,0
3757,3757,120,0
3758,3758,140,0
3759,3759,180,0
3760,3760,80,0
3761,3761,180,0
3762,3762,300,0
3763,3763,460,0
3764,3764,820,0
3765,3765,180,0
3766,3766,80,0
3767,3767,100,0
3768,3768,160,0
3769,3769,160,0
3770,3770,160,0
3771,3771,160,0
3772,3772,160,0
3773,3773,160,0
3774,3774,820,0
3775,3775,560,0
3776,3776,160,0
3777,3777,160,0
3778,3778,160,0
3779,3779,180,0
3780,3780,180,0
3781,3781,240,0
3782,3782,200,0
3783,3783,340,0
3784,3784,160,0
3785,3785,80,0
3786,3786,100,0
3787,3787,100,0
3788,3788,160,0
3789,3789,200,0
3790,3790,200,0
3791,3791,140,0
3792,3792,160,0
3793,3793,140,0
3794,3794,220,0
3795,3795,200,0
3796,3796,80,0
3797,3797,240,0
3798,3798,200,0
3799,3799,220,0
3800,3800,120,0
3801,3801,100,0
3802,3802,160,0
3803,3803,140,0
3804,3804,340,0
3805,3805,660,0
3806,3806,1360,0
3807,3807,120,0
3808,3808,160,0
3809,3809,180,0
3810,3810,320,0
3811,3811,820,0
3812,3812,140,0
3813,3813,160,0
3813,3813,,0
3814,3814,240,0
3815,3815,160,0
3816,3816,160,0
3817,3817,580,0
3818,3818,120,0
3819,3819,480,0
3820,3820,860,0
3821,3821,220,0
3822,3822,680,0
3823,3823,120,0
3824,3824,120,0
3825,3825,160,0
3826,3826,80,0
3827,3827,160,0
3828,3828,140,0
3829,3829,240,0
3830,3830,120,0
3831,3831,80,0
3832,3832,100,0
3833,3833,140,0
3834,3834,160,0
3835,3835,180,0
3836,3836,160,0
3837,3837,160,0
3838,3838,180,0
3839,3839,480,0
3840,3840,580,0
3841,3841,180,0
3842,3842,120,0
3843,3843,100,0
3844,3844,260,0
3845,3845,220,0
3846,3846,80,0
3847,3847,220,0
3848,3848,220,0
3849,3849,120,0
3850,3850,220,0
3851,3851,280,0
3852,3852,160,0
3853,3853,220,0
3854,3854,540,0
3855,3855,220,0
3856,3856,120,0
3857,3857,180,0
3858,3858,800,0
3859,3859,120,0
3860,3860,240,0
3861,3861,440,0
3862,3862,160,0
3863,3863,220,0
3864,3864,200,0
3865,3865,160,0
3866,3866,180,0
3867,3867,160,0
3868,3868,120,0
3869,3869,180,0
3870,3870,220,0
,3871,,
3871,3871,240,0
3872,3872,180,0
3873,3873,80,0
3874,3874,100,0
3875,3875,280,0
3876,3876,560,0
3877,3877,100,0
3878,3878,100,0
3879,3879,560,0
,3880,,
3880,3880,320,0
3881,3881,1360,0
3882,3882,140,0
3883,3883,560,0
,3883,,
3884,3884,620,0
3885,3885,120,0
3886,3886,120,0
3887,3887,120,0
3888,3888,120,0
3889,3889,80,0
3890,3890,80,0
3891,3891,100,0
3892,3892,80,0
3893,3893,80,0
3894,3894,80,0
3895,3895,100,0
3896,3896,80,0
3897,3897,100,0
3898,3898,80,0
3899,3899,80,0
3900,3900,80,0
3901,3901,80,0
3902,3902,100,0
3903,3903,80,0
3904,3904,80,0
3905,3905,80,0
3906,3906,80,0
3907,3907,100,0
3908,3908,80,0
3909,3909,100,0
3910,3910,120,0
3911,3911,100,0
3912,3912,120,0
3913,3913,100,0
3914,3914,120,1
3915,3915,100,0
3916,3916,120,0
3917,3917,120,0
3918,3918,120,0
3919,3919,120,0
3920,3920,120,0
3921,3921,120,0
3922,3922,120,0
3923,3923,140,0
3924,3924,140,0
3925,3925,160,0
3926,3926,140,0
3927,3927,120,0
3928,3928,140,0
3929,3929,140,0
3930,3930,160,0
3931,3931,200,0
3932,3932,140,0
3933,3933,140,0
3934,3934,140,0
3935,3935,180,0
3936,3936,200,0
3937,3937,140,0
3938,3938,160,0
3939,3939,140,0
3940,3940,160,0
3941,3941,160,0
3942,3942,180,0
3943,3943,220,0
3944,3944,220,0
3945,3945,160,0
3946,3946,180,0
3947,3947,200,0
3948,3948,280,0
3949,3949,220,0
3950,3950,280,0
3951,3951,440,0
3952,3952,280,0
3953,3953,340,0
3954,3954,400,0
3955,3955,440,0
3956,3956,500,0
3957,3957,580,0
3958,3958,340,0
3959,3959,580,0
3960,3960,660,0
3961,3961,860,0
3962,3962,1160,0
3963,3963,1160,0
3964,3964,100,0
3965,3965,200,0
3966,3966,160,0
3967,3967,160,0
3968,3968,160,0
3969,3969,220,0
3970,3970,220,0
3971,3971,160,0
3972,3972,100,0
3973,3973,140,0
3974,3974,200,0
3975,3975,160,0
3976,3976,180,0
3977,3977,300,0
3978,3978,160,0
3979,3979,180,0
3980,3980,200,0
2003,"A00625",40,75
2002,"A00679",40,155
2001,"A00706",40,166
2000,"A00733",40,266
"H-05001","H-05001",300,4
"H-05002","H-05002",200,10
"H-05003","H-05003",200,9
"H-07502","H-07502",160,10
"H-07534","H-07534",120,10
"H-07549","H-07549",160,10
"H-07552","H-07552",160,10
"H-07553","H-07553",760,20
"H-07554","H-07554",720,20
"H-07555","H-07555",160,10
"H-07557","H-07557",160,10
"H-07558","H-07558",160,10
"H-07576","H-07576",120,10
"J-00500","J-00500",220,20
"J-00501","J-00501",500,40
"J-00502","J-00502",500,20
"J-00503","J-00503",500,20
"J-00504","J-00504",700,20
"J-00505","J-00505",600,20
"K-00006","K-00006",900,9
,"L-10009",,
"L-10009","L-10009",160,30
"L-10011","L-10011",120,97
"L-10012","L-10012",180,30
"L-10014","L-10014",140,20
"L-10016","L-10016",400,20
"L-10028","L-10028",80,18
"L-10029","L-10029",100,28
"L-10030","L-10030",100,30
"L-10031","L-10031",100,30
"L-10032A","L-10032A",100,30
"L-10032B","L-10032B",100,20
"L-10033","L-10033",100,20
"L-10034","L-10034",80,20
"L-10035","L-10035",120,30
"L-10037","L-10037",200,30
"L-10069","L-10069",200,20
"L-10083","L-10083",340,20
"L-10089","L-10089",100,30
"L-10089A","L-10089A",100,20
"L-10115","L-10115",280,76
"L-10123","L-10123",200,27
"L-10123A","L-10123A",220,19
"L-10140","L-10140",200,30
"L-40130","L-40130",160,30
"L-M6002","L-M6002",300,4
"L-M6008","L-M6008",100,10
"L-M6046","L-M6046",200,4
"O-02525","O-02525",20,20
"O-02527","O-02527",20,20
"O-02529","O-02529",20,20
"O-02531","O-02531",20,20
"O-02533","O-02533",20,20
"O-02535","O-02535",20,20
"O-02536","O-02536",20,20
"O-02538","O-02538",20,20
"O-02539","O-02539",20,20
"O-02541","O-02541",20,20
"O-02542","O-02542",20,20
"O-02543","O-02543",20,20
"O-02601","O-02601",20,20
"O-02602","O-02602",20,20
"O-02605","O-02605",20,20
"O-02606","O-02606",20,20
"O-02607","O-02607",20,20
"O-02609","O-02609",20,20
"O-02610","O-02610",20,20
"O-02611","O-02611",20,20
"O-02612","O-02612",20,20
"O-02613","O-02613",20,20
"O-02614","O-02614",20,20
"O-02615","O-02615",20,20
"O-02618","O-02618",20,20
"O-02621","O-02621",20,20
"O-02625","O-02625",20,20
"O-02627","O-02627",20,20
"O-02629","O-02629",20,20
"O-02630","O-02630",20,20
"O-02631","O-02631",20,20
"O-02633","O-02633",20,20
"O-02635","O-02635",20,20
"O-02637","O-02637",20,20
"O-02640","O-02640",20,20
"O-02642","O-02642",20,20
"O-02644","O-02644",20,20
"O-02649","O-02649",20,20
"O-02652","O-02652",20,20
"O-02654","O-02654",20,25
"O-02659","O-02659",40,20
"O-02667","O-02667",40,20
"O-02672","O-02672",40,20
"O-02675","O-02675",40,20
"O-02677","O-02677",40,20
"O-02692","O-02692",60,20
"O-02702","O-02702",20,20
"O-02704","O-02704",20,20
"O-02706","O-02706",20,20
"O-02708","O-02708",20,20
"O-02711V","O-02711V",20,20
"O-02712","O-02712",20,20
"O-02713","O-02713",20,20
"O-02715","O-02715",20,20
"O-02716","O-02716",20,20
"O-02717","O-02717",20,20
"O-02718","O-02718",20,20
"O-02719","O-02719",20,20
"O-02720","O-02720",20,20
"O-02721","O-02721",40,20
"O-02724","O-02724",20,20
"O-02728","O-02728",20,20
"O-02730","O-02730",20,20
"O-02731","O-02731",20,20
"O-02733","O-02733",20,20
"O-02735","O-02735",20,20
"O-02737","O-02737",20,20
"O-02739","O-02739",20,20
"O-02741","O-02741",20,20
"O-02743","O-02743",20,20
"O-02745","O-02745",40,20
"O-02746","O-02746",40,20
"O-02747","O-02747",40,20
"O-02748","O-02748",40,20
"O-02749","O-02749",20,20
"O-02750","O-02750",40,20
"O-02752","O-02752",40,20
"O-02753","O-02753",20,20
"O-02755","O-02755",20,20
"O-02757","O-02757",40,20
"O-02759","O-02759",20,20
"O-02760","O-02760",60,20
"O-02762","O-02762",20,20
"O-02766","O-02766",20,20
"O-02768","O-02768",20,20
"O-02769","O-02769",20,20
"O-02770","O-02770",40,20
"O-02771A","O-02771A",40,20
"O-02772","O-02772",20,20
"O-02773A","O-02773A",20,20
"O-02774","O-02774",60,20
"O-02774A","O-02774A",20,20
"O-02775","O-02775",40,200
"O-02775A","O-02775A",40,20
"O-02776","O-02776",40,20
"O-02777","O-02777",40,20
"O-02777A","O-02777A",40,20
"O-02778","O-02778",40,20
"O-02778A","O-02778A",80,20
"O-02779","O-02779",40,20
"O-02779A","O-02779A",60,20
"O-02780A","O-02780A",40,20
"O-02781","O-02781",60,20
"O-02781A","O-02781A",40,20
"O-02782","O-02782",60,20
"O-02782A","O-02782A",60,20
"O-02783A","O-02783A",40,20
"O-02784","O-02784",80,20
"O-02784A","O-02784A",40,20
"O-02785","O-02785",60,20
"O-02785A","O-02785A",60,20
"O-02786","O-02786",40,20
"O-02786A","O-02786A",60,20
"O-02787A","O-02787A",80,20
"O-02788A","O-02788A",60,20
"O-02789","O-02789",80,20
"O-02789A","O-02789A",60,20
"O-02790","O-02790",120,20
"O-02791","O-02791",80,20
"O-02791A","O-02791A",80,20
"O-02792V","O-02792V",60,20
"O-02793","O-02793",60,20
"O-02796A","O-02796A",80,20
"O-02799","O-02799",60,20
"O-02802","O-02802",20,20
"O-02805","O-02805",20,20
"O-02809","O-02809",20,20
"O-02810","O-02810",20,20
"O-02812","O-02812",20,20
"O-02813","O-02813",20,1000
"O-02814","O-02814",20,20
"O-02816","O-02816",20,20
"O-02817","O-02817",20,20
"O-02820","O-02820",20,500
"O-02821","O-02821",20,500
"O-02822","O-02822",20,20
"O-02826","O-02826",20,10
"O-02828","O-02828",20,20
"O-02830","O-02830",20,500
"O-02831","O-02831",20,20
"O-02835","O-02835",20,20
"O-02837","O-02837",60,20
"O-02841","O-02841",20,20
"O-02844","O-02844",20,200
"O-02845","O-02845",60,20
"O-02847","O-02847",20,300
"O-02849","O-02849",20,500
"O-02850","O-02850",60,20
"O-02851A","O-02851A",20,500
"O-02851B","O-02851B",20,500
"O-02852A","O-02852A",20,500
"O-02854B","O-02854B",20,300
"O-02855A","O-02855A",40,300
"O-02856B","O-02856B",40,20
"O-02857A","O-02857A",40,20
"O-02859","O-02859",40,20
"O-02859A","O-02859A",40,20
"O-02859B","O-02859B",40,20
"O-02861A","O-02861A",60,20
"O-02861B","O-02861B",40,20
"O-02862A","O-02862A",40,20
"O-02862B","O-02862B",40,20
"O-02863A","O-02863A",60,20
"O-02864B","O-02864B",60,20
"O-02867","O-02867",60,20
"O-02867A","O-02867A",60,20
"O-02868","O-02868",80,20
"O-02869","O-02869",60,20
"O-02870A","O-02870A",140,20
"O-02871A","O-02871A",80,20
"O-02873","O-02873",80,20
"O-02873A","O-02873A",140,20
"O-02873B","O-02873B",80,20
"O-02874B","O-02874B",100,20
"O-02879","O-02879",80,20
"O-02904","O-02904",20,20
"O-02905","O-02905",20,20
"O-02906","O-02906",20,20
"O-02907","O-02907",20,20
"O-02908","O-02908",20,20
"O-02910","O-02910",20,20
"O-02911","O-02911",20,20
"O-02912","O-02912",20,20
"O-02913","O-02913",20,20
"O-02914","O-02914",20,20
"O-02915","O-02915",20,20
