"Product SKU";"Product Name";"Price";"Category";"Quantity";"size"
4173;4173;220;"Сальники различного применения.";0;"037*050"
4174;4174;160;"Сальники различного применения.";0;"031*043"
4175;4175;;"Сальники различного применения.";0;"037*050"
4176;4176;100;"Сальники различного применения.";0;"022*035"
4177;4177;100;"Сальники различного применения.";0;"012*018"
4178;4178;80;"Сальники различного применения.";0;"014*024"
4179;4179;80;"Сальники различного применения.";0;"020*030"
4180;4180;80;"Сальники различного применения.";0;"020*034"
4181;4181;80;"Сальники различного применения.";0;"018*029"
4182;4182;580;"Сальники различного применения.";0;"030*050"
4183;4183;80;"Сальники различного применения.";0;"024*035"
4184;4184;240;"Сальники различного применения.";0;"065*090"
4185;4185;80;"Сальники различного применения.";0;"021*033"
4186;4186;160;"Сальники различного применения.";0;"048*060"
4187;4187;200;"Сальники различного применения.";0;"063*075"
4188;4188;120;"Сальники различного применения.";0;"034*044"
4189;4189;100;"Сальники различного применения.";0;"014*021"
4190;4190;160;"Сальники различного применения.";0;"037*063"
4191;4191;860;"Сальники различного применения.";0;"150*180"
4192;4192;560;"Сальники различного применения.";0;"085*125"
4193;4193;140;"Сальники различного применения.";0;"032*052"
4194;4194;120;"Сальники различного применения.";0;"016*030"
4400;4400;380;"Сальники различного применения.";0;"037*078"
