"Product SKU","Product Name","Price","Quantity","size"
"4168","4168","140","10","017*032"
"4167","4167","220","10","039*065"
"4166","4166","1000","5","150*185"
"4165","4165","220","5","072*085"
"4164","4164","140","10","035*052"
"4163","4163","140","10","032*055"
"4162","4162","560","0","090*125"
"4161","4161","160","10","032*056"
"4160","4160","460","5","100*114"
"4159","4159","330","5","085*105"
"4158","4158","1000","5","160*190"
"4157","4157","860","5","155*180"
"4156","4156","860","5","145*175"
"4155","4155","760","0","135*165"
"4154","4154","580","0","125*150"
"4153","4153","400","5","095*115"
"4152","4152","580","5","080*140"
"4151","4151","500","5","105*130"
"4150","4150","220","10","060*078"
"4149","4149","200","10","052*072"
"4148","4148","160","10","050*065"
"4147","4147","140","10","038*055"
"4146","4146","140","10","036*055"
"4145","4145","120","10","035*048"
"4144","4144","140","10","032*055"
"4143","4143","120","10","027*042"
"4142","4142","100","10","022*040"
"4141","4141","80","10","021*032"
"4140","4140","120","10","020*047"
"4139","4139","100","10","020*038"
"4138","4138","80","10","015*026"
"4137","4137","80","10","014*028"
"4136","4136","80","10","012*026"
"4135","4135","80","7","010*022"
"4134","4134","80","8","010*025"
"4133","4133","500","5","075*130"
"4132","4132","1800","5","200*250"
"4131","4131","760","5","110*170"
"4130","4130","240","10","068*090"
"4129","4129","240","10","063*088"
"4128","4128","200","10","056*072"
"4127","4127","1220","5","150*180"
"4126","4126","660","5","120*150"
"4125","4125","120","10","031*043"
"4124","4124","120","10","017*047"
"4123","4123","160","10","050*062"
"4122","4122","220","0","063*085"
"4121","4121","860","5","150*172"
"4120","4120","200","10","060*075"
"4119","4119","580","5","083*142"
"4118","4118","160","0","050*062"
"4117","4117","160","0","050*060"
"4116","4116","100","9","010*018"
"4115","4115","100","10","017*026"
"4114","4114","220","10","045*078"
"4113","4113","220","10","038*080"
"4112","4112","120","0","028*045"
"4111","4111","340","5","085*105"
"4110","4110","200","10","047*072"
"4109","4109","460","5","085*110"
"4108","4108","120","10","016*022"
"4107","4107","220","10","037*083"
"4106","4106","240","10","045*073"
"4105","4105","220","10","040*072"
"4104","4104","220","10","035*062"
"4103","4103","220","0","050*065"
"4102","4102","240","10","055*070"
"4101","4101","100","9","010*017"
"4100","4100","220","10","050*077"
"4099","4099","120","0","027*042"
"4098","4098","1000","5","160*190"
"4097","4097","100","10","029*038"
"4096","4096","160","10","027*062"
"4095","4095","560","5","110*130"
"4094","4094","160","10","038*060"
"4093","4093","140","10","035*050"
"4092","4092","160","10","036*058"
"4091","4091","140","10","030*054"
"4090","4090","120","10","024*047"
"4089","4089","140","10","020*052"
"4088","4088","100","9","7,18,7*"
"4087","4087","160","10","038*058"
"4086","4086","160","10","035*065"
"4085","4085","120","10","034*047"
"4084","4084","180","10","055*068"
"4083","4083","1360","5","180*220"
"4082","4082","160","0","043*056"
"4081","4081","240","10","040*082"
"4080","4080","660","0","110*135"
"4079","4079","220","10","035*055"
"4078","4078","580","5","122*141"
"4077","4077","220","10","068*082"
"4076","4076","100","9","010*026"
"4075","4075","660","0","140*160"
"4074","4074","280","0","065*100"
"4073","4073","160","10","038*064"
"4072","4072","580","0","115*140"
"4071","4071","1000","0","135*175"
"4070","4070","1360","0","185*215"
"4069","4069","1000","0","150*190"
"4068","4068","500","0","090*130"
"4067","4067","220","0","055*078"
"4066","4066","180","10","048*068"
"4065","4065","140","0","036*052"
"4064","4064","120","0","030*042"
"4063","4063","120","10","028*037"
"4062","4062","320","0","072*094"
"4061","4061","160","9","041*055"
"4060","4060","860","0","150*180"
"4059","4059","100","9","010*018"
"4058","4058","100","0","006*014"
"4056","4056","440","0","090*120"
"4055","4055","140","10","042*055"
"4054","4054","140","10","035*055"
"4053","4053","140","0","035*042"
"4052","4052","80","10","025*035"
"4051","4051","120","10","028*048"
"4050","4050","1160","0","110*200"
"4049","4049","580","0","105*140"
"4048","4048","140","0","030*054"
"4047","4047","100","10","026*040"
"4046","4046","160","0","020*041"
"4045","4045","100","10","020*026"
"4044","4044","160","0","035*047"
"4043","4043","140","0","025*040"
"4042","4042","240","0","048*061"
"4041","4041","200","0","042*054"
"4040","4040","180","0","035*048"
"4039","4039","200","0","043*055"
"4038","4038","180","0","038*050"
"4037","4037","180","10","036*048"
"4036","4036","220","0","035*052"
"4035","4035","140","0","025*055"
"4034","4034","120","0","025*048"
"4033","4033","120","10","024*048"
"4032","4032","500","0","095*130"
"4031","4031","100","10","020*028"
"4030","4030","760","0","135*170"
"4029","4029","180","10","050*067"
"4028","4028","160","0","040*062"
"4027","4027","120","10","036*050"
"4026","4026","80","10","016*026"
"4025","4025","80","10","014*035"
"4024","4024","80","10","012*035"
"4023","4023","200","0","045*075"
"4022","4022","160","0","040*060"
"4021","4021","100","10","020*028"
"4020","4020","80","10","011*024"
"4019","4019","100","10","022*035"
"4018","4018","140","10","019*030"
"4017","4017","540","0","095*135"
"4016","4016","1000","0","154*172"
"4015","4015","220","0","047*056"
"4014","4014","200","0","060*075"
"4013","4013","160","10","036*044"
"4012","4012","180","10","029*047"
"4011","4011","140","10","023*038"
"4010","4010","120","10","022*032"
"4009","4009","140","10","020*036"
"4008","4008","120","0","020*032"
"4007","4007","120","10","019*035"
"4006","4006","160","10","032*045"
"4005","4005","160","10","028*043"
"4004","4004","180","10","032*042"
"4003","4003","100","10","030*037"
"4002","4002","100","10","028*040"
"4001","4001","80","10","010*021"
"4000","4000","120","10","036*047"
"3999","3999","220","0","049*076"
"3998","3998","540","0","078*100"
"3997","3997","100","9","010*019"
"3996","3996","220","0","035*080"
"3995","3995","1160","0","160*195"
"3994","3994","320","0","062*100"
"3993","3993","240","0","054*080"
"3992","3992","540","0","100*135"
"3991","3991","660","0","136*158"
"3990","3990","580","0","107*140"
"3989","3989","","0","079*110"
"3988","3988","160","10","036*064"
"3987","3987","140","0","036*052"
"3986","3986","160","0","045*057"
"3985","3985","120","10","020*032"
"3984","3984","120","10","024*044"
"3983","3983","960","0","130*180"
"3982","3982","400","0","087*110"
"3981","3981","240","0","047*080"
"3980","3980","200","0","038*074"
"3979","3979","180","10","053*065"
"3978","3978","160","0","043*058"
"3977","3977","300","0","072*095"
"3976","3976","180","0","045*052"
"3975","3975","160","0","035*044"
"3974","3974","200","10","034*070"
"3973","3973","140","10","032*050"
"3972","3972","100","10","015*035"
"3971","3971","160","10","040*065"
"3970","3970","220","10","058*080"
"3969","3969","220","10","050*080"
"3968","3968","160","10","042*058"
"3967","3967","160","1","038*060"
"3966","3966","160","10","038*062"
"3965","3965","200","10","035*072"
"3964","3964","100","9","009*018"
"3963","3963","1160","0","180*200"
"3962","3962","1160","0","170*200"
"3961","3961","860","0","120*180"
"3960","3960","660","0","120*160"
"3959","3959","580","0","118*140"
"3958","3958","340","5","090*105"
"3957","3957","580","0","085*150"
"3956","3956","500","5","085*130"
"3955","3955","440","5","085*120"
"3954","3954","400","5","085*115"
"3953","3953","340","5","085*105"
"3952","3952","280","5","080*095"
"3951","3951","440","0","065*120"
"3950","3950","280","10","065*095"
"3949","3949","220","10","065*080"
"3948","3948","280","10","060*095"
"3947","3947","200","10","050*072"
"3946","3946","180","10","050*068"
"3945","3945","160","10","047*065"
"3944","3944","220","10","045*085"
"3943","3943","220","10","045*080"
"3942","3942","180","10","045*068"
"3941","3941","160","10","045*062"
"3940","3940","160","10","045*060"
"3939","3939","140","10","045*055"
"3938","3938","160","10","042*062"
"3937","3937","140","10","042*052"
"3936","3936","200","10","040*072"
"3935","3935","180","10","040*070"
"3934","3934","140","10","040*055"
"3933","3933","140","10","040*052"
"3932","3932","140","10","038*052"
"3931","3931","200","10","035*072"
"3930","3930","160","10","035*056"
"3929","3929","140","10","035*055"
"3928","3928","140","10","035*052"
"3927","3927","120","10","035*050"
"3926","3926","140","8","032*052"
"3925","3925","160","10","030*062"
"3924","3924","140","10","030*055"
"3923","3923","140","10","030*052"
"3922","3922","120","10","030*048"
"3921","3921","120","10","030*047"
"3920","3920","120","10","030*045"
"3919","3919","120","10","030*045"
"3918","3918","120","10","028*048"
"3917","3917","120","10","025*045"
"3916","3916","120","10","025*042"
"3915","3915","100","10","025*036"
"3914","3914","120","10","025*032"
"3913","3913","100","10","024*040"
"3912","3912","120","10","022*042"
"3911","3911","100","10","022*030"
"3910","3910","120","10","020*042"
"3909","3909","100","10","020*028"
"3908","3908","80","10","018*030"
"3907","3907","100","10","017*040"
"3906","3906","80","10","017*035"
"3905","3905","80","10","017*030"
"3904","3904","80","10","016*035"
"3903","3903","80","10","016*030"
"3902","3902","100","10","016*022"
"3901","3901","80","9","015*035"
"3900","3900","80","10","015*025"
"3899","3899","80","10","014*025"
"3898","3898","80","10","014*024"
"3897","3897","100","10","014*022"
"3896","3896","80","10","012*030"
"3895","3895","100","10","012*020"
"3894","3894","80","10","011*026"
"3893","3893","80","0","009*022"
"3892","3892","80","9","8,24,7*"
"3891","3891","100","9","7,15,5*"
"3890","3890","80","9","006*022"
"3889","3889","80","9","005*015"
"3888","3888","120","10","035*050"
"3887","3887","120","10","030*050"
"3886","3886","120","10","028*047"
"3885","3885","120","10","026*042"
"3884","3884","620","5","090*140"
"3883","3883","560","5","060*130"
"3882","3882","140","10","022*046"
"3881","3881","1360","5","180*215"
"3880","3880","320","10","050*100"
"3879","3879","560","5","080*130"
"3878","3878","100","9","010*019"
"3877","3877","100","9","010*018"
"3876","3876","560","5","110*130"
"3875","3875","280","10","050*090"
"3874","3874","100","10","010*016"
"3873","3873","80","10","8,22,6,4*"
"3872","3872","180","10","050*070"
"3871","3871","240","10","060*090"
"3870","3870","220","10","058*085"
"3869","3869","180","10","040*070"
"3868","3868","120","10","038*050"
"3867","3867","160","10","035*060"
"3866","3866","180","10","055*070"
"3865","3865","160","0","042*062"
"3864","3864","200","10","048*065"
"3863","3863","220","10","045*058"
"3862","3862","160","4","025*057"
"3861","3861","440","5","080*120"
"3860","3860","240","10","055*090"
"3859","3859","120","10","035*045"
"3858","3858","800","0","030*052"
"3857","3857","180","10","035*046"
"3856","3856","120","10","034*049"
"3855","3855","220","10","062*085"
"3854","3854","540","5","070*135"
"3853","3853","220","10","056*080"
"3852","3852","160","10","034*062"
"3851","3851","280","10","055*100"
"3850","3850","220","10","040*080"
"3849","3849","120","10","028*047"
"3848","3848","220","10","054*069"
"3847","3847","220","10","062*080"
"3846","3846","80","10","013*026"
"3845","3845","220","10","065*085"
"3844","3844","260","5","071*083"
"3843","3843","100","10","026*036"
"3842","3842","120","10","016*024"
"3841","3841","180","10","025*034"
"3840","3840","580","0","120*150"
"3839","3839","480","5","100*125"
"3838","3838","180","10","052*068"
"3837","3837","160","10","050*058"
"3836","3836","160","10","045*065"
"3835","3835","180","11","040*068"
"3834","3834","160","10","040*062"
"3833","3833","140","10","035*052"
"3832","3832","100","10","022*038"
"3831","3831","80","10","012*032"
"3830","3830","120","10","030*045"
"3829","3829","240","10","024*035"
"3828","3828","140","10","022*040"
"3827","3827","160","10","028*042"
"3826","3826","80","10","025*035"
"3825","3825","160","10","024*038"
"3824","3824","120","0","028*044"
"3823","3823","120","10","012*21,7/24"
"3822","3822","680","0","114*135"
"3821","3821","220","0","042*065"
"3820","3820","860","0","100*180"
"3819","3819","480","0","070*125"
"3818","3818","120","10","020*029"
"3817","3817","580","0","110*140"
"3816","3816","160","0","025*062"
"3815","3815","160","0","051*062"
"3814","3814","240","0","022*065"
"3813","3813","160","0","030*064"
"3812","3812","140","10","027*039"
"3811","3811","820","0","120*145"
"3810","3810","320","0","060*092"
"3809","3809","180","10","036*058"
"3808","3808","160","0","033*052"
"3807","3807","120","10","020*038"
"3806","3806","1360","0","190*220"
"3805","3805","660","0","125*150"
"3804","3804","340","0","055*100"
"3803","3803","140","10","038*052"
"3802","3802","160","0","035*060"
"3801","3801","100","0","022*040"
"3800","3800","120","0","022*042"
"3799","3799","220","0","046*066"
"3798","3798","200","0","032*065"
"3797","3797","240","0","044*080"
"3796","3796","80","10","015*028"
"3795","3795","200","0","045*072"
"3794","3794","220","0","040*080"
"3793","3793","140","10","036*054"
"3792","3792","160","0","035*062"
"3791","3791","140","0","034*052"
"3790","3790","200","0","048*072"
"3789","3789","200","0","048*072"
"3788","3788","160","0","036*060"
"3787","3787","100","10","015*024"
"3786","3786","100","10","8,18,5*"
"3785","3785","80","10","018*028"
"3784","3784","160","0","025*045"
"3783","3783","340","0","080*105"
"3782","3782","200","0","045*072"
"3781","3781","240","0","040*090"
"3780","3780","180","0","040*068"
"3779","3779","180","0","035*070"
"3778","3778","160","0","032*062"
"3777","3777","160","0","034*052"
"3776","3776","160","0","030*044"
"3775","3775","560","10","030*044"
"3774","3774","820","0","028*050"
"3773","3773","160","0","046*058"
"3772","3772","160","0","044*058"
"3771","3771","160","0","044*062"
"3770","3770","160","0","042*065"
"3769","3769","160","0","037*062"
"3768","3768","160","0","032*058"
"3767","3767","100","0","022*040"
"3766","3766","80","10","022*035"
"3765","3765","180","0","032*048"
"3764","3764","820","0","036*052"
"3763","3763","460","10","020*037"
"3762","3762","300","0","045*076"
"3761","3761","180","0","038*055"
"3760","3760","80","10","015*035"
"3759","3759","180","10","017*032"
"3758","3758","140","10","018*030"
"3757","3757","120","6","019*038"
"3756","3756","140","10","027*038"
"3755","3755","160","0","033*043"
"3754","3754","240","10","020*035"
"3753","3753","180","0","018*030"
"3752","3752","320","0","083*100"
"3751","3751","320","0","080*098"
"3750","3750","240","0","058*080"
"3749","3749","200","0","048*070"
"3748","3748","200","0","048*068"
"3747","3747","160","0","046*058"
"3746","3746","160","0","039*058"
"3745","3745","160","0","039*058"
"3744","3744","140","0","038*053"
"3743","3743","140","0","035*049"
"3742","3742","140","0","033*047"
"3741","3741","140","0","031*046"
"3740","3740","120","0","027*040"
"3739","3739","140","10","028*040"
"3738","3738","560","0","095*118"
"3737","3737","280","0","080*096"
"3736","3736","160","0","040*056"
"3735","3735","120","0","035*049"
"3734","3734","120","0","032*046"
"3733","3733","180","0","033*046"
"3732","3732","140","0","044*052"
"3731","3731","760","0","135*165"
"3730","3730","220","0","070*085"
"3729","3729","180","0","045*070"
"3728","3728","160","0","045*058"
"3727","3727","120","10","023*034"
"3726","3726","120","10","022*035"
"3725","3725","140","10","028*038"
"3724","3724","120","10","025*042"
"3723","3723","100","10","025*037"
"3722","3722","220","10","058*080"
"3721","3721","780","5","121*152"
"3720","3720","1040","5","114*142/170"
"3719","3719","300","8","056*76/80"
"3718","3718","380","5","080*110"
"3717","3717","220","10","060*080"
"3716","3716","220","10","055*080"
"3715","3715","400","5","080*100"
"3714","3714","140","10","015*055"
"3713","3713","120","10","028*042"
"3712","3712","100","10","025*037"
"3711","3711","120","10","022*042"
"3710","3710","80","10","020*035"
"3709","3709","380","5","090*110"
"3708","3708","80","9","7,22,7*"
"3707","3707","80","10","016*035"
"3706","3706","200","10","029*038"
"3705","3705","240","5","059*072"
"3704","3704","340","0","072*84/85,5"
"3703","3703","80","10","017*028"
"3702","3702","140","10","020*034"
"3701","3701","140","10","024*035"
"3700","3700","580","5","110*140"
"3699","3699","240","5","075*090"
"3698","3698","280","10","070*092"
"3697","3697","160","10","040*058"
"3696","3696","300","10","037*062"
"3695","3695","220","0","040*52/62"
"3694","3694","100","10","013*022"
"3693","3693","140","10","025*052"
"3692","3692","120","10","019*047"
"3691","3691","120","10","020*042"
"3690","3690","100","10","020*040"
"3689","3689","100","10","024*040"
"3688","3688","80","10","013*028"
"3687","3687","100","5","012*025"
"3686","3686","200","10","052*071"
"3685","3685","520","10","026*042"
"3684","3684","140","10","032*042"
"3683","3683","580","10","028*048"
"3682","3682","460","10","020*040"
"3681","3681","400","10","017*035"
"3680","3680","2300","5","145*175/205"
"3679","3679","240","0","056*073"
"3678","3678","220","10","052*066"
"3677","3677","100","9","013*020"
"3676","3676","80","0","015*025"
"3675","3675","280","5","075*100"
"3674","3674","80","0","012*022"
"3673","3673","280","5","070*095"
"3672","3672","160","10","048*062"
"3671","3671","200","10","049*062"
"3670","3670","260","10","069*085"
"3669","3669","100","10","005*019"
"3668","3668","220","10","060*082"
"3667","3667","740","5","145*170"
"3666","3666","220","10","064*080"
"3665","3665","220","10","055*085"
"3664","3664","180","10","038*068"
"3663","3663","160","10","035*062"
"3662","3662","140","10","035*055"
"3661","3661","180","10","038*055"
"3660","3660","500","5","100*130"
"3659","3659","120","10","025*045"
"3658","3658","120","10","025*045"
"3657","3657","120","10","024*047"
"3656","3656","280","5","070*100"
"3655","3655","180","10","042*068"
"3654","3654","140","10","040*054"
"3653","3653","140","10","040*052"
"3652","3652","120","10","035*046"
"3651","3651","140","10","032*052"
"3650","3650","120","10","032*044"
"3649","3649","120","10","030*048"
"3648","3648","120","10","026*048"
"3647","3647","80","10","022*034"
"3646","3646","100","10","020*040"
"3645","3645","80","10","017*036"
"3644","3644","80","10","017*035"
"3643","3643","80","10","016*030"
"3642","3642","80","10","014*032"
"3641","3641","80","10","014*026"
"3640","3640","80","9","012*030"
"3638","3638","200","10","42*66*8"
"3637","3637","140","10","032*048"
"3636","3636","140","10","030*055"
"3635","3635","120","10","025*043"
"3634","3634","120","10","034*044"
"3633","3633","140","10","020*052"
"3632","3632","120","10","20*47*7"
"3631","3631","660","5","140*160"
"3630","3630","540","5","110*135"
"3629","3629","80","10","018*035"
"3628","3628","80","10","015*030"
"3627","3627","80","10","015*025"
"3626","3626","80","10","010*020"
"3625","3625","120","10","025*043"
"3624","3624","120","10","035*050"
"3623","3623","240","10","032*064"
"3622","3622","100","5","006*012"
"3621","3621","580","10","118*150"
"3620","3620","160","10","034*058"
"3619","3619","80","10","018*035"
"3618","3618","120","10","028*044"
"3617","3617","120","10","032*043"
"3616","3616","140","10","024*032"
"3615","3615","120","10","017*024"
"3614","3614","120","10","022*042"
"3613","3613","200","10","020*032"
"3612","3612","120","10","025*047"
"3611","3611","100","10","017*024"
"3610","3610","80","10","014*025"
"3609","3609","100","10","012*037"
"3608","3608","100","9","012*040"
"3607","3607","160","10","042*060"
"3606","3606","100","5","006*016"
"3604","3604","100","10","030*040"
"3603","3603","180","10","029*35,1/38"
"3602","3602","80","10","015*030"
"3601","3601","100","10","017*024"
"3599","3599","120","10","017*025"
"3598","3598","100","5","007*014"
"3597","3597","200","10","055*075"
"3596","3596","100","10","015*024"
"3595","3595","120","10","025*035"
"3594","3594","220","10","033*046"
"3593","3593","160","10","030*041"
"3592","3592","140","10","026*037"
"3590","3590","200","10","032*044"
"3589","3589","80","7","012*022"
"3588","3588","200","10","026*037"
"3587","3587","200","10","030*041"
"3586","3586","80","10","015*035"
"3585","3585","100","9","010*015.5"
"3584","3584","100","9","8,12,8,5/7,5*"
"3582","3582","80","10","016*028"
"3581","3581","80","8","014*028"
"3580","3580","80","10","012*024"
"3579","3579","80","10","014*024"
"3578","3578","100","5","06.5*014.5"
"3577","3577","140","28","025*034"
"3576","3576","140","0","020*040"
"3575","3575","120","17","018*030"
"3574","3574","140","6","019*032"
"3573","3573","120","26","019*028"
"3572","3572","200","4","035*062"
"3571","3571","160","5","032*045"
"3570","3570","140","14","027*008"
"3569","3569","140","5","026*033"
"3568","3568","140","28","030*040"
"3567","3567","160","7","025*047"
"3566","3566","140","10","025*036"
"3565","3565","200","5","052*066"
"3564","3564","200","1","051*065"
"3563","3563","180","2","040*055"
"3562","3562","200","9","056*070"
"3561","3561","480","2","036*062"
"3560","3560","160","15","016*048"
"3559","3559","160","18","020*048"
"3558","3558","120","29","017*028"
"3557","3557","120","1","017*028"
"3556","3556","80","7","016*030"
"3555","3555","140","17","020*037"
"3554","3554","120","9","015*029"
"3553","3553","120","1","016*030"
"3552","3552","840","2","080*150"
"3551","3551","240","1","066*085"
"3550","3550","340","1","080*101/107"
"3549","3549","340","2","088*108"
"3548","3548","260","1","074*098"
"3547","3547","340","3","076*102"
"3546","3546","260","6","070*094"
"3545","3545","200","4","053*070"
"3544","3544","220","1","060*074"
"3543","3543","220","1","060*074"
"3542","3542","220","1","055*079"
"3541","3541","340","1","060*114"
"3540","3540","160","18","016*044"
"3539","3539","160","18","020*043"
"3538","3538","120","15","017*027"
"3537","3537","160","17","020*045"
"3536","3536","140","3","019*040"
"3535","3535","200","3","050*063"
"3534","3534","200","3","048*065"
"3533","3533","160","16","019*046"
"3532","3532","180","3","048*060"
"3531","3531","220","0","048*072"
"3530","3530","200","3","051*066"
"3529","3529","200","8","051*070"
"3528","3528","180","5","040*056"
"3527","3527","60","6","035*054"
"3526","3526","180","1","037*051"
"3525","3525","180","1","036*052"
"3524","3524","180","3","036*054"
"3523","3523","160","11","038*049"
"3522","3522","160","3","038*050"
"3521","3521","60","1","038*050"
"3520","3520","220","3","038*074"
"3519","3519","60","3","038*052"
"3518","3518","80","18","045*075"
"3517","3517","180","23","044*060"
"3516","3516","220","3","042*072"
"3515","3515","220","3","042*075"
"3514","3514","220","3","042*076"
"3513","3513","200","11","043*065"
"3512","3512","180","15","042*052"
"3511","3511","180","18","042*058"
"3510","3510","180","3","042*053"
"3509","3509","180","4","042*054"
"3508","3508","180","2","042*055"
"3507","3507","180","5","042*056"
"3506","3506","200","3","042*56/63"
"3505","3505","200","18","040*070"
"3504","3504","180","18","040*058"
"3503","3503","180","18","040*058"
"3502","3502","180","15","041*058"
"3501","3501","180","1","040*058"
"3500","3500","160","3","035*047"
"3499","3499","160","1","035*047"
"3498","3498","160","0","035*048"
"3497","3497","180","3","035*48/55"
"3496","3496","160","3","035*049"
"3495","3495","160","4","035*050"
"3494","3494","160","3","035*050"
"3493","3493","160","3","035*050"
"3492","3492","180","3","035*052"
"3491","3491","180","3","035*052"
"3490","3490","180","1","035*054"
"3489","3489","180","1","035*055"
"3488","3488","180","0","037*057"
"3487","3487","200","0","037*066"
"3486","3486","180","18","040*056"
"3485","3485","180","1","040*058"
"3484","3484","220","3","035*076"
"3483","3483","200","3","036*068"
"3482","3482","160","0","036*048"
"3481","3481","160","0","036*049"
"3480","3480","160","2","036*050"
"3479","3479","160","1","036*050"
"3478","3478","180","3","036*056"
"3477","3477","180","2","036*058"
"3476","3476","160","2","037*050"
"3475","3475","180","3","037*051"
"3474","3474","160","2","037*049"
"3473","3473","180","3","035*056"
"3472","3472","180","3","035*056"
"3471","3471","180","1","035*056"
"3470","3470","160","18","037*050"
"3469","3469","220","2","037*076"
"3468","3468","160","18","038*048"
"3467","3467","160","3","038*044"
"3466","3466","180","18","038*058"
"3465","3465","180","2","038*055"
"3464","3464","180","3","038*058"
"3463","3463","180","18","040*053"
"3462","3462","440","17","039*059"
"3461","3461","160","12","039*048"
"3460","3460","180","18","039*058"
"3459","3459","180","3","039*052"
"3458","3458","180","2","040*052"
"3457","3457","160","5","040*050"
"3456","3456","180","3","040*052"
"3455","3455","220","3","038*074"
"3454","3454","140","1","024*036"
"3453","3453","160","1","032*045"
"3452","3452","120","0","017*030"
"3451","3451","160","1","025*042"
"3450","3450","180","3","038*055"
"3449","3449","180","6","40*52/58*8"
"3448","3448","180","3","40*52/56*9"
"3447","3447","180","8","40*54*7"
"3446","3446","180","18","040*056"
"3445","3445","140","1","27*37*7"
"3444","3444","140","1","20*34*7"
"3443","3443","160","1","036*046"
"3442","3442","140","0","020*040"
"3441","3441","200","1","52*68*7.5/12.1"
"3440","3440","200","3","37*62*14"
"3439","3439","180","2","041*051"
"3438","3438","160","0","019*046"
"3437","3437","200","3","040*062"
"3436","3436","200","2","040*065"
"3435","3435","200","21","040*066"
"3434","3434","200","18","040*064"
"3433","3433","200","2","040*062"
"3432","3432","200","3","043*062"
"3431","3431","180","2","043*060"
"3430","3430","180","2","041*054"
"3429","3429","340","3","105*120"
"3428","3428","340","1","105*130"
"3427","3427","340","1","105*135"
"3426","3426","200","3","052*065"
"3425","3425","200","1","052*066"
"3424","3424","200","5","052*068"
"3423","3423","200","3","052*070"
"3422","3422","220","3","052*075"
"3421","3421","200","3","052*063"
"3420","3420","200","3","054*066"
"3419","3419","220","3","055*072"
"3418","3418","220","1","055*072"
"3417","3417","200","3","055*070"
"3416","3416","200","3","055*068"
"3415","3415","220","1","054*076"
"3414","3414","200","1","054*070"
"3413","3413","240","1","058*082"
"3412","3412","220","1","058*080"
"3411","3411","220","0","060*072"
"3410","3410","240","1","060*086"
"3409","3409","220","1","060*080"
"3408","3408","260","1","065*100"
"3407","3407","220","1","060*079"
"3406","3406","220","1","062*080"
"3405","3405","220","1","062*080"
"3404","3404","240","1","062*085"
"3403","3403","260","2","070*092"
"3402","3402","260","1","070*095"
"3401","3401","260","1","070*100"
"3400","3400","260","1","075*095"
"3399","3399","260","1","075*100"
"3398","3398","260","1","076*093"
"3397","3397","260","1","076*098"
"3396","3396","240","1","070*090"
"3395","3395","340","1","080*110"
"3394","3394","240","1","069*086"
"3393","3393","340","1","80*105*13"
"3392","3392","260","0","075*093"
"3391","3391","220","1","063*074"
"3390","3390","220","1","063*080"
"3389","3389","240","1","063*090"
"3388","3388","240","1","055*090"
"3387","3387","220","6","056*073"
"3386","3386","240","2","056*73/88"
"3385","3385","220","3","056*075"
"3384","3384","220","1","056*76/80"
"3383","3383","220","1","057*075"
"3382","3382","260","1","072*094"
"3381","3381","340","1","085*110"
"3380","3380","340","1","085*115"
"3379","3379","260","1","086*100"
"3378","3378","340","1","086*103"
"3377","3377","340","1","095*120"
"3376","3376","340","1","096*113/146"
"3375","3375","260","1","080*100"
"3374","3374","260","1","080*100"
"3373","3373","340","1","100*120"
"3372","3372","340","1","100*130"
"3371","3371","340","1","090*115"
"3370","3370","260","1","083*100"
"3369","3369","340","1","084*104"
"3368","3368","340","1","091*111"
"3367","3367","340","1","092*110"
"3366","3366","340","1","092*120"
"3365","3365","340","1","093*108"
"3364","3364","220","1","052*076"
"3363","3363","340","1","095*115"
"3362","3362","340","1","089*105"
"3361","3361","340","1","102*125"
"3360","3360","120","0","020*030"
"3359","3359","120","1","018*030"
"3358","3358","140","3","018*034"
"3357","3357","140","18","018*031"
"3356","3356","140","2","018*032"
"3355","3355","120","28","017*030"
"3354","3354","140","0","018*033"
"3353","3353","140","1","020*032"
"3352","3352","140","32","020*032"
"3351","3351","120","20","020*026"
"3350","3350","140","16","018*034"
"3349","3349","140","2","017*040"
"3348","3348","120","1","018*026"
"3347","3347","140","3","017*040"
"3346","3346","120","14","015*026"
"3345","3345","120","0","015*024"
"3344","3344","120","5","015*024"
"3343","3343","120","15","015*023"
"3342","3342","120","15","015*022"
"3341","3341","120","3","014*025"
"3340","3340","120","7","014*026"
"3339","3339","120","3","013*028"
"3338","3338","120","0","013*026"
"3337","3337","140","14","017.5*031"
"3336","3336","120","0","014*024"
"3335","3335","120","1","014*018"
"3334","3334","140","3","015*032"
"3333","3333","140","0","015*035"
"3332","3332","140","0","015*040"
"3331","3331","120","2","015*026"
"3330","3330","120","0","015*028"
"3329","3329","120","3","015*030"
"3328","3328","120","10","015*028"
"3326","3326","120","3","015*030"
"3325","3325","120","17","020*028"
"3324","3324","120","3","020*028"
"3323","3323","160","18","020*042"
"3322","3322","120","0","010*018"
"3321","3321","120","0","013*023"
"3320","3320","120","0","010*022"
"3319","3319","120","0","010*024"
"3318","3318","120","0","011*017"
"3317","3317","120","0","011*022"
"3316","3316","120","0","012*020"
"3315","3315","120","16","010*021"
"3314","3314","","3","012*025"
"3313","3313","120","3","012*024"
"3312","3312","120","0","012*026"
"3311","3311","120","0","012*028"
"3310","3310","140","1","012*037"
"3309","3309","140","1","012*032"
"3308","3308","140","3","020*038"
"3307","3307","140","18","020*040"
"3306","3306","140","1","020*040"
"3305","3305","140","2","014*26/31"
"3304","3304","120","0","014*028"
"3303","3303","140","1","014*035"
"3302","3302","160","9","015*042"
"3301","3301","120","17","016*022"
"3300","3300","120","17","016*023"
"3299","3299","120","7","016*024"
"3298","3298","120","1","016*025"
"3297","3297","120","6","016*026"
"3296","3296","140","2","018*040"
