"Order Items: Product ID","Order Items: Variation ID","Order Items: SKU","Order Items: Product Name","Order Items: Quantity","Order Items: Total"
"2906","","321","F-00783X","5","600"
"3031","","446","F-00231","5","450"
"3038","","453","F-00233","4","360"
"3052","","467","F-00941","4","360"
"3074","","489","F-00281X","4","480"
"3142","","557","F-00448","6","540"
"3160","","575","F-00524X","4","360"
"3165","","580","F-00935","4","360"
"3216","","631","F-01044","4","480"
"3277","","692","F-00447","4","360"
"3344","","759","F-00877","5","450"
"3350","","765","F-00267","6","540"
"3364","","779","F-00825","5","450"
"3377","","792","F-01048X","10","1200"
"3496","","911","F-01069X","2","240"
"3509","","924","F-01069","2","180"
"3549","","964","F-00755X","4","480"
"3605","","1020","F-00588","4","360"
"3607","","1022","F-00587M","5","450"
"3598","","1013","F-00587X","4","480"
"3597","","1012","F-00588X","4","480"
"3301","","716","F-00990","4","360"
"3459","","874","F-00754","10","900"
"2688","","103","F-00308","5","300"
"2988","","403","F-00121","5","450"
"3398","","813","F-00128","5","450"
"3492","","907","F-00752","4","360"
"3453","","868","F-00378","100","9000"
"3499","","914","F-00633","30","1800"
"3497","","912","F-00081","10","600"
"3557","","972","F-00539","10","900"
"3259","","674","F-00371","10","900"
"2736","","151","F-00562","20","1200"
"3006","","421","F-00543","30","2700"
"3561","","976","F-00033","20","1800"
"2703","","118","F-00561","30","900"
"3436","","851","F-00979","50","3000"
"2988","","403","F-00121","15","1350"
"3018","","433","F-00397","15","1350"
"3252","","667","F-00206","20","1200"
"3593","","1008","F-00374","15","1350"
"2661","","76","F-00110","30","900"
"2673","","88","F-00187","30","900"
"2684","","99","F-01105","30","900"
"2719","","134","F-00063","50","1500"
"2895","","310","F-00296","50","3000"
"2956","","371","F-00089","10","600"
"2961","","376","F-00651","10","900"
"2977","","392","F-00476","15","1350"
"2980","","395","F-00445","5","450"
"3036","","451","F-00917","10","900"
"3101","","516","F-00764","15","1350"
"3112","","527","F-00135","15","1350"
"3148","","563","F-00096","15","900"
"3248","","663","F-00490","20","1200"
"3365","","780","F-00986","10","900"
"3396","","811","F-00133","10","900"
"3433","","848","F-00088","20","1200"
"3654","","1069","F-00444","10","900"
"3646","","1061","F-01002","50","4500"
"2652","","67","F-01140","50","1500"
"3126","","541","F-00071","50","4500"
"3129","","544","F-00093","50","4500"
"3139","","554","F-00653","100","9000"
"3137","","552","F-01042","100","9000"
"3142","","557","F-00448","10","900"
"2971","","386","F-00360","50","4500"
"2910","","325","F-00360X","30","3600"
"3172","","587","F-00534M","50","4500"
"3497","","912","F-00081","100","6000"
"3396","","811","F-00133","100","9000"
"3418","","833","F-00940","100","9000"
"3402","","817","F-00698","100","9000"
"3342","","757","F-00839","50","4500"
"3806","","1080","F-00560","30","2700"
"3805","","1079","F-00275","50","4500"
"3655","","1070","F-00444M","100","9000"
"3811","","1085","F-00827","30","2700"
"2722","","137","F-00663","200","6000"
"2661","","76","F-00110","10","300"
"2669","","84","F-00600","10","300"
"3493","","908","F-00113","10","600"
"2588","","3","F-00355","4","240"
"2756","","171","F-00667","5","300"
"2814","","229","F-00948","2","180"
"2813","","228","F-00806","2","180"
"3486","","901","F-01023","6","540"
"2754","","169","F-01148","2","120"
"3006","","421","F-00543","4","360"
"2862","","277","F-00016","2","180"
"2591","","6","F-00178","5","450"
"2616","","31","F-00122","5","450"
"2681","","96","F-00037","20","600"
"2697","","112","F-00087","20","600"
"2661","","76","F-00110","20","600"
"2667","","82","F-00114","20","600"
"2685","","100","F-00140","5","300"
"2673","","88","F-00187","5","150"
"2719","","134","F-00063","10","300"
"2730","","145","F-00058","5","150"
"2758","","173","F-00531","5","300"
"2787","","202","F-00027","5","300"
"2790","","205","F-00069","5","300"
"2795","","210","F-00098","5","450"
"2863","","278","F-00034","10","900"
"2877","","292","F-00223","5","450"
"2883","","298","F-00225","5","450"
"2853","","268","F-00440","5","450"
"2891","","306","F-00036","20","1200"
"2981","","396","F-00048","5","300"
"2956","","371","F-00089","10","600"
"2966","","381","F-00198","5","450"
"3005","","420","F-00229M","10","900"
"3023","","438","F-00230M","5","450"
"3040","","455","F-00426","5","450"
"3045","","460","F-00234","5","450"
"2958","","373","F-00285","6","540"
"2971","","386","F-00360","10","900"
"3097","","512","F-00014M","10","900"
"3100","","515","F-00015","10","900"
"3145","","560","F-00031","5","300"
"3129","","544","F-00093","5","450"
"3175","","590","F-00120M","10","900"
"3207","","622","F-00253","5","450"
"3237","","652","F-00141","5","300"
"3252","","667","F-00206","5","300"
"3295","","710","F-00832","5","450"
"3253","","668","F-00261M","10","900"
"3281","","696","F-00475","10","900"
"3248","","663","F-00490","5","300"
"3284","","699","F-00501","5","450"
"3308","","723","F-00265X","5","600"
"3343","","758","F-00265","5","450"
"3326","","741","F-00408","10","600"
"3398","","813","F-00128","10","900"
"3396","","811","F-00133","10","900"
"3411","","826","F-00962","5","450"
"3421","","836","F-00375","5","450"
"3460","","875","F-00022","5","450"
"3443","","858","F-00026","10","600"
"3433","","848","F-00088","5","300"
"3434","","849","F-00319","5","300"
"3493","","908","F-00113","5","300"
"3479","","894","F-00269M","5","450"
"3446","","861","F-00479M","15","1350"
"3497","","912","F-00081","10","600"
"3502","","917","F-00495","5","300"
"3516","","931","F-00358","10","600"
"3561","","976","F-00033","15","1350"
"3554","","969","F-00062M","15","1350"
"3587","","1002","F-00450","5","450"
"3659","","1074","F-00276","5","450"
"3655","","1070","F-00444M","20","1800"
"2608","","23","F-00586","5","300"
"2751","","166","F-00104","20","1200"
"2791","","206","F-00193","5","300"
"2842","","257","F-00024X","2","240"
"2900","","315","F-00820","5","300"
"2919","","334","F-00121X","5","600"
"2931","","346","F-00474X","5","600"
"2910","","325","F-00360X","5","600"
"2961","","376","F-00651","5","450"
"3000","","415","F-00387","5","300"
"3073","","488","F-00070X","5","600"
"3172","","587","F-00534M","5","450"
"3362","","777","F-00671","5","450"
"3423","","838","F-00624","5","450"
"3485","","900","F-00869","5","450"
"3591","","1006","F-00718","5","450"
"3328","","743","F-00133X","5","600"
"3613","","1028","F-00932","5","600"
"2658","","73","F-00484","6","180"
"2671","","86","F-01072","6","180"
"2723","","138","F-00681","9","270"
"2741","","156","F-00186A","5","300"
"2750","","165","F-00109","5","300"
"2895","","310","F-00296","5","300"
"2864","","279","F-00012","5","450"
"2989","","404","F-00014XX","5","600"
"3104","","519","F-00072","5","450"
"3155","","570","F-00488","5","450"
"3397","","812","F-00765","8","720"
"3440","","855","F-00409","3","270"
"3502","","917","F-00495","5","300"
"3061","","476","F-00014X","3","360"
"3093","","508","F-00014X1","3","360"
"2989","","404","F-00014XX","2","240"
"3443","","858","F-00026","2","120"
"3444","","859","F-00026M","2","180"
"3094","","509","F-00038X1","2","240"
"2677","","92","F-00030","2","60"
"2719","","134","F-00063","5","150"
"2667","","82","F-00114","6","180"
"2641","","56","F-00114X","2","120"
"3493","","908","F-00113","2","120"
"3252","","667","F-00206","4","240"
"2750","","165","F-00109","3","180"
"3476","","891","F-00204","3","180"
"3225","","640","F-00247","2","180"
"3541","","956","F-00274X","3","360"
"3082","","497","F-00288X","3","360"
"3269","","684","F-00262M","4","360"
"3205","","620","F-00262X","2","240"
"3268","","683","F-00262","2","180"
"3648","","1063","F-00446","1","90"
"3647","","1062","F-00446A","1","90"
"3832","","1106","F-00398","2","180"
"3206","","621","F-00592X","2","240"
"3661","","1076","F-00644","2","180"
"3172","","587","F-00534M","3","270"
"3019","","434","F-00717","2","180"
"3591","","1006","F-00718","3","270"
"3548","","963","F-00718X","1","120"
"3584","","999","F-00719","3","270"
"3542","","957","F-00719X","1","120"
"3582","","997","F-00756","3","270"
"2618","","33","F-00781X","2","120"
"3662","","1077","F-00803","2","180"
"2832","","247","F-00938","2","120"
"3223","","638","F-00994X","3","360"
"3140","","555","F-01175","4","360"
"3072","","487","F-01175X","1","120"
"2609","","24","F-00556","2","120"
"2659","","74","F-00459","3","180"
"2624","","39","F-00782","3","90"
"2798","","213","F-00497","3","270"
"2815","","230","F-00494","3","270"
"2961","","376","F-00651","3","270"
"2987","","402","F-00095","3","270"
"3006","","421","F-00543","3","270"
"3016","","431","F-01092","3","270"
"3018","","433","F-00397","3","270"
"3024","","439","F-00240","3","270"
"3031","","446","F-00231","3","270"
"3040","","455","F-00426","3","270"
"3098","","513","F-00038","3","270"
"3136","","551","F-00485","3","270"
"3173","","588","F-00411","3","270"
"3265","","680","F-00380","3","270"
"3270","","685","F-00592","3","270"
"3284","","699","F-00501","3","270"
"3253","","668","F-00261M","3","270"
"3419","","834","F-00847","3","270"
"3300","","715","F-00930","3","270"
"3341","","756","F-00821","3","270"
"3343","","758","F-00265","3","270"
"3350","","765","F-00267","3","270"
"3396","","811","F-00133","3","270"
"3402","","817","F-00698","3","270"
"3409","","824","F-00914","3","270"
"3442","","857","F-00589","3","270"
"3453","","868","F-00378","3","270"
"3467","","882","F-00139","3","270"
"3480","","895","F-00814","3","270"
"3596","","1011","F-00622","3","270"
"3837","","1111","F-00451","2","180"
"2658","","73","F-00484","5","150"
"2661","","76","F-00110","5","150"
"2668","","83","F-00403","5","150"
"2697","","112","F-00087","5","150"
"3013","","428","F-00090","3","270"
"3459","","874","F-00754","3","270"
"3584","","999","F-00719","3","270"
"3832","","1106","F-00398","3","270"
"2722","","137","F-00663","6","180"
"2758","","173","F-00531","5","300"
"2892","","307","F-00118","5","300"
"2896","","311","F-00086","6","360"
"2956","","371","F-00089","6","360"
"3252","","667","F-00206","10","600"
"3248","","663","F-00490","6","360"
"3305","","720","F-00859","3","180"
"3326","","741","F-00408","5","300"
"3443","","858","F-00026","5","300"
"3502","","917","F-00495","4","240"
"3493","","908","F-00113","10","600"
"3516","","931","F-00358","8","480"
"3553","","968","F-00062","3","180"
"2599","","14","F-00052","10","300"
"2596","","11","F-00597","5","300"
"2604","","19","F-01106","5","300"
"2612","","27","F-00473","5","150"
"2615","","30","F-00165","5","300"
"2624","","39","F-00782","4","120"
"2628","","43","F-01091","5","150"
"2633","","48","F-00117","2","60"
"2636","","51","F-00741","2","120"
"2658","","73","F-00484","20","600"
"2660","","75","F-00993","2","60"
"2665","","80","F-00769","20","600"
"2664","","79","F-00315","20","600"
"2666","","81","F-00619","10","300"
"2668","","83","F-00403","20","600"
"2667","","82","F-00114","10","300"
"2670","","85","F-00779","10","300"
"2672","","87","F-00366","10","300"
"2676","","91","F-01052","15","450"
"2679","","94","F-00040","19","570"
"2678","","93","F-00039","21","630"
"2681","","96","F-00037","10","300"
"2680","","95","F-00011","10","300"
"2682","","97","F-00849","10","300"
"2686","","101","F-00886","4","240"
"2687","","102","F-00184","4","240"
"2691","","106","F-00144","20","1200"
"2715","","130","F-00887X","6","360"
"2724","","139","F-00887","20","600"
"2744","","159","F-00186","20","1200"
"2750","","165","F-00109","5","300"
"2761","","176","F-00605","20","1200"
"2758","","173","F-00531","4","240"
"2788","","203","F-00284","4","360"
"2789","","204","F-00425","2","120"
"2814","","229","F-00948","8","720"
"2815","","230","F-00494","6","540"
"2816","","231","F-00670A","4","480"
"2817","","232","F-00220","4","360"
"2820","","235","F-00949","4","360"
"2832","","247","F-00938","3","180"
"2858","","273","F-00018","20","1800"
"2866","","281","F-00396","2","180"
"2865","","280","F-00024","10","900"
"2869","","284","F-00024M","20","1800"
"2883","","298","F-00225","4","360"
"2885","","300","F-00225M","4","360"
"2890","","305","F-00032","4","240"
"2895","","310","F-00296","4","240"
"2897","","312","F-00130","4","240"
"2896","","311","F-00086","20","1200"
"2988","","403","F-00121","20","1800"
"3013","","428","F-00090","10","900"
"3026","","441","F-00983","10","900"
"3039","","454","F-00407","10","900"
"3042","","457","F-00818","6","540"
"3047","","462","F-00599","4","360"
"3048","","463","F-00712","4","360"
"3052","","467","F-00941","6","540"
"3097","","512","F-00014M","4","360"
"3100","","515","F-00015","4","360"
"3106","","521","F-00301","4","240"
"3113","","528","F-00406","8","720"
"3119","","534","F-00245","4","360"
"3132","","547","F-00844","6","540"
"3136","","551","F-00485","6","540"
"3154","","569","F-00604","4","360"
"3156","","571","F-00129","6","540"
"3165","","580","F-00935","4","360"
"3171","","586","F-00534","4","360"
"3172","","587","F-00534M","4","360"
"3179","","594","F-00241","4","360"
"3185","","600","F-00377","6","540"
"3189","","604","F-00282","4","360"
"3201","","616","F-00399","6","540"
"3203","","618","F-00524","6","540"
"3207","","622","F-00253","4","360"
"3208","","623","F-00254M","6","720"
"3243","","658","F-00483","6","360"
"3248","","663","F-00490","10","600"
"3246","","661","F-00047","10","600"
"3260","","675","F-00541","10","900"
"3271","","686","F-00583","8","720"
"3277","","692","F-00447","6","540"
"3285","","700","F-00544","6","540"
"3291","","706","F-00544A","4","360"
"3292","","707","F-00259","4","360"
"3296","","711","F-00780","2","180"
"3297","","712","F-00400","2","180"
"3300","","715","F-00930","2","180"
"3303","","718","F-01154","2","180"
"3304","","719","F-00826","2","180"
"3310","","725","F-00540XX","2","240"
"3312","","727","F-00263","6","540"
"3316","","731","F-00922","6","540"
"3342","","757","F-00839","4","360"
"3344","","759","F-00877","4","360"
"3343","","758","F-00265","4","360"
"3349","","764","F-00266","4","360"
"3350","","765","F-00267","4","360"
"3396","","811","F-00133","4","360"
"3398","","813","F-00128","4","360"
"3417","","832","F-00899","4","360"
"3422","","837","F-00766","4","360"
"3432","","847","F-00134","6","360"
"3437","","852","F-00169","4","240"
"3440","","855","F-00409","1","90"
"3441","","856","F-00584","1","90"
"3445","","860","F-00479","10","600"
"3448","","863","F-00981M","10","900"
"3453","","868","F-00378","20","1800"
"3458","","873","F-00492","1","90"
"3459","","874","F-00754","1","90"
"3466","","881","F-00478","4","360"
"3485","","900","F-00869","4","360"
"3553","","968","F-00062","10","600"
"3556","","971","F-00537","6","540"
"3558","","973","F-00539M","4","360"
"3559","","974","F-00271","4","360"
"3568","","983","F-00593","10","900"
"3567","","982","F-00417A","1","90"
"3570","","985","F-01050","1","90"
"3571","","986","F-00588XX","1","120"
"3575","","990","F-00046","30","1800"
"3586","","1001","F-00801","8","720"
"3588","","1003","F-01063","8","720"
"3592","","1007","F-00755","6","540"
"3593","","1008","F-00374","2","180"
"3594","","1009","F-01223","4","360"
"3596","","1011","F-00622","4","360"
"3605","","1020","F-00588","8","720"
"3608","","1023","F-00289","6","540"
"3609","","1024","F-00290","3","270"
"3610","","1025","F-00289A","2","180"
"3611","","1026","F-00205","2","180"
"3613","","1028","F-00932","10","1200"
"3614","","1029","F-00290A","4","360"
"3619","","1034","F-01030","2","180"
"3620","","1035","F-01104","2","180"
"3621","","1036","F-00910","2","180"
"3640","","1055","F-00091","2","180"
"3642","","1057","F-00211","2","180"
"3643","","1058","F-00176","2","180"
"3644","","1059","F-00207","2","180"
"3648","","1063","F-00446","20","1800"
"3647","","1062","F-00446A","10","900"
"3649","","1064","F-00569","20","1800"
"3651","","1066","F-00103M","6","540"
"3654","","1069","F-00444","8","720"
"3657","","1072","F-00678","2","180"
"3660","","1075","F-01095","6","540"
"3661","","1076","F-00644","3","270"
"3805","","1079","F-00275","2","180"
"3808","","1082","F-00902A","4","360"
"3806","","1080","F-00560","4","360"
"3809","","1083","F-00581","4","360"
"3814","","1088","F-00857","2","180"
"3815","","1089","F-00742","6","540"
"3816","","1090","F-00908","4","360"
"3829","","1103","F-00984","2","180"
"3830","","1104","F-01178","2","180"
"3831","","1105","F-00424","10","900"
"3832","","1106","F-00398","6","540"
"3834","","1108","F-01062M","8","720"
"3835","","1109","F-00939","6","540"
"3837","","1111","F-00451","6","540"
"3846","","1120","F-01037","4","360"
"2677","","92","F-00030","10","300"
"2981","","396","F-00048","2","120"
"3246","","661","F-00047","2","120"
"2730","","145","F-00058","2","60"
"2719","","134","F-00063","2","60"
"2790","","205","F-00069","1","60"
"2956","","371","F-00089","2","120"
"2837","","252","F-00035X","2","240"
"3461","","876","F-00057","1","90"
"3497","","912","F-00081","1","60"
"3650","","1065","F-00103","2","180"
"2750","","165","F-00109","2","120"
"2892","","307","F-00118","3","180"
"3493","","908","F-00113","2","120"
"2988","","403","F-00121","1","90"
"2919","","334","F-00121X","2","240"
"3237","","652","F-00141","3","180"
"3449","","864","F-00142","1","60"
"2718","","133","F-00138","1","60"
"2755","","170","F-00168","3","180"
"2752","","167","F-00191","2","120"
"3252","","667","F-00206","6","360"
"2973","","388","F-00226","4","360"
"3028","","443","F-00230","2","180"
"3037","","452","F-00232","6","540"
"3024","","439","F-00240","1","90"
"3258","","673","F-00261","3","270"
"2895","","310","F-00296","4","240"
"3516","","931","F-00358","1","60"
"3453","","868","F-00378","3","270"
"2651","","66","F-00395","2","60"
"3276","","691","F-00401","1","90"
"3075","","490","F-00448X","2","240"
"2659","","74","F-00459","2","120"
"2977","","392","F-00476","2","180"
"2658","","73","F-00484","6","180"
"3076","","491","F-00488X","2","240"
"2815","","230","F-00494","3","270"
"2798","","213","F-00497","3","270"
"2758","","173","F-00531","3","180"
"3171","","586","F-00534","4","360"
"3006","","421","F-00543","1","90"
"3260","","675","F-00541","2","180"
"2721","","136","F-00558","2","60"
"3108","","523","F-00489","1","90"
"3806","","1080","F-00560","2","180"
"2669","","84","F-00600","1","30"
"3584","","999","F-00719","1","90"
"3542","","957","F-00719X","2","240"
"3388","","803","F-00743X","2","240"
"3592","","1007","F-00755","1","90"
"3549","","964","F-00755X","2","240"
"2962","","377","F-00783","1","90"
"2906","","321","F-00783X","2","240"
"2900","","315","F-00820","1","60"
"2701","","116","F-00868","2","60"
"3410","","825","F-00960","1","90"
"3043","","458","F-00965","4","360"
"3365","","780","F-00986","4","360"
"3302","","717","F-01019","2","180"
"2972","","387","F-01021","5","450"
"3252","","667","F-00206","7","420"
"2878","","293","F-00195","5","300"
"2668","","83","F-00403","5","150"
"2651","","66","F-00395","2","60"
"3834","","1108","F-01062M","7","630"
"3836","","1110","F-00988","5","450"
"2618","","33","F-00781X","6","360"
"2624","","39","F-00782","10","300"
"2835","","250","F-00739X","10","1200"
"2978","","393","F-00601","8","720"
"2916","","331","F-00601X","8","960"
"3047","","462","F-00599","5","450"
"3045","","460","F-00234","5","450"
"3072","","487","F-01175X","8","960"
"3061","","476","F-00014X","6","720"
"3140","","555","F-01175","8","720"
"3139","","554","F-00653","8","720"
"3308","","723","F-00265X","6","720"
"3343","","758","F-00265","10","900"
"3342","","757","F-00839","10","900"
"3369","","784","F-01177X","10","1200"
"3428","","843","F-01177","10","900"
"3403","","818","F-00809","10","900"
"3456","","871","F-00394","10","600"
"2680","","95","F-00011","5","150"
"2892","","307","F-00118","5","300"
"3031","","446","F-00231","5","450"
"2971","","386","F-00360","5","450"
"2860","","275","F-00441","5","450"
"3652","","1067","F-00737","5","450"
"2893","","308","F-00758","10","600"
"3327","","742","F-00811","10","600"
"2859","","274","F-00035","8","720"
"2681","","96","F-00037","10","300"
"2981","","396","F-00048","6","360"
"2719","","134","F-00063","15","450"
"3146","","561","F-00070","6","540"
"3497","","912","F-00081","6","360"
"2896","","311","F-00086","15","900"
"3433","","848","F-00088","7","420"
"3396","","811","F-00133","10","900"
"2685","","100","F-00140","8","480"
"3237","","652","F-00141","8","480"
"3449","","864","F-00142","10","600"
"3113","","528","F-00406","6","540"
"3587","","1002","F-00450","6","540"
"2658","","73","F-00484","15","450"
"3438","","853","F-00487","5","300"
"3502","","917","F-00495","4","240"
"2743","","158","F-00100","8","480"
"2750","","165","F-00109","9","540"
"2661","","76","F-00110","10","300"
"2667","","82","F-00114","10","300"
"2988","","403","F-00121","10","900"
"2919","","334","F-00121X","6","720"
"3247","","662","F-00124","7","420"
"3398","","813","F-00128","8","720"
"3467","","882","F-00139","7","630"
"2755","","170","F-00168","8","480"
"2591","","6","F-00178","2","180"
"2687","","102","F-00184","8","480"
"2866","","281","F-00396","8","720"
"3039","","454","F-00407","6","540"
"3281","","696","F-00475","5","450"
"3565","","980","F-00486","2","180"
"3155","","570","F-00488","10","900"
"3284","","699","F-00501","5","450"
"3252","","667","F-00206","7","420"
"2973","","388","F-00226","3","270"
"3024","","439","F-00240","8","720"
"3179","","594","F-00241","2","180"
"3343","","758","F-00265","3","270"
"3412","","827","F-00270","3","270"
"3516","","931","F-00358","7","420"
"3134","","549","F-00369","10","900"
"3421","","836","F-00375","2","180"
"3294","","709","F-00376","8","720"
"3453","","868","F-00378","20","1800"
"3018","","433","F-00397","4","360"
"3326","","741","F-00408","7","420"
"2977","","392","F-00476","3","270"
"3108","","523","F-00489","5","450"
"3145","","560","F-00031","10","600"
"2736","","151","F-00562","2","120"
"3006","","421","F-00543","5","450"
"3171","","586","F-00534","5","450"
"3606","","1021","F-00587","3","270"
"3661","","1076","F-00644","2","180"
"3478","","893","F-00743","4","360"
"3591","","1006","F-00718","4","360"
"2900","","315","F-00820","2","120"
"3409","","824","F-00914","4","360"
"3418","","833","F-00940","6","540"
"3276","","691","F-00401","3","270"
"3013","","428","F-00090","3","270"
"3568","","983","F-00593","3","270"
"3430","","845","F-00996","2","180"
"3403","","818","F-00809","3","270"
"3062","","477","F-00038X","4","480"
"3557","","972","F-00539","3","270"
"2690","","105","F-00533","3","90"
"3605","","1020","F-00588","4","360"
"2734","","149","F-00609","4","240"
"2854","","269","F-00739","2","180"
"3552","","967","F-00727","3","270"
"3584","","999","F-00719","7","630"
"2962","","377","F-00783","3","270"
"3364","","779","F-00825","6","540"
"2825","","240","F-00512","2","180"
"3835","","1109","F-00939","3","270"
"3608","","1023","F-00289","4","360"
"3399","","814","F-00734","4","360"
"3427","","842","F-00810","3","270"
"3556","","971","F-00537","3","270"
"2978","","393","F-00601","3","270"
"3596","","1011","F-00622","3","270"
"3416","","831","F-00697","6","540"
"3400","","815","F-00735","4","360"
"3114","","529","F-00724","4","360"
"3402","","817","F-00698","5","450"
"3187","","602","F-00808","3","270"
"3621","","1036","F-00910","2","180"
"3302","","717","F-01019","4","360"
"3654","","1069","F-00444","5","450"
"3206","","621","F-00592X","10","1200"
"3350","","765","F-00267","10","900"
"3379","","794","F-00754X","10","1200"
"3458","","873","F-00492","10","900"
"3433","","848","F-00088","10","600"
"3396","","811","F-00133","3","270"
"3459","","874","F-00754","2","180"
"3481","","896","F-00961","2","180"
"3485","","900","F-00869","2","180"
"3489","","904","F-01090","2","180"
"3491","","906","F-00750","2","180"
"3509","","924","F-01069","2","180"
"3556","","971","F-00537","2","180"
"3557","","972","F-00539","2","180"
"2859","","274","F-00035","2","180"
"2887","","302","F-00926","2","180"
"2879","","294","F-00402","2","180"
"2882","","297","F-00224","2","180"
"2894","","309","F-01065","2","120"
"2897","","312","F-00130","2","120"
"2899","","314","F-00837","2","120"
"2956","","371","F-00089","2","120"
"2959","","374","F-00236","2","180"
"2966","","381","F-00198","2","180"
"3247","","662","F-00124","4","240"
"3252","","667","F-00206","4","240"
"3257","","672","F-01170","2","180"
"3251","","666","F-00373","2","180"
"3262","","677","F-00812","2","180"
"3263","","678","F-00535","2","180"
"3264","","679","F-00694","2","180"
"3265","","680","F-00380","2","180"
"3266","","681","F-01141","2","180"
"3269","","684","F-00262M","6","540"
"3268","","683","F-00262","3","270"
"3267","","682","F-00258","4","360"
"3272","","687","F-00695","3","270"
"3274","","689","F-01107","4","360"
"3277","","692","F-00447","4","360"
"3275","","690","F-00401A","2","180"
"3280","","695","F-00542A","2","180"
"3282","","697","F-00542M","3","270"
"3290","","705","F-00994","4","360"
"3291","","706","F-00544A","3","270"
"3292","","707","F-00259","3","270"
"3293","","708","F-00259M","4","360"
"3296","","711","F-00780","2","180"
"3297","","712","F-00400","4","360"
"3302","","717","F-01019","3","270"
"3304","","719","F-00826","3","270"
"3305","","720","F-00859","4","240"
"3306","","721","F-00821X","2","240"
"3312","","727","F-00263","2","180"
"3313","","728","F-00264","2","180"
"3324","","739","F-00367","4","240"
"3325","","740","F-00101","3","180"
"3326","","741","F-00408","4","240"
"3341","","756","F-00821","4","360"
"3343","","758","F-00265","4","360"
"3350","","765","F-00267","4","360"
"3353","","768","F-01029","3","270"
"3354","","769","F-01028","3","270"
"3358","","773","F-00838","2","180"
"3362","","777","F-00671","4","360"
"3367","","782","F-00931","3","270"
"3395","","810","F-00985","3","180"
"3396","","811","F-00133","3","270"
"3398","","813","F-00128","3","270"
"3399","","814","F-00734","2","180"
"3400","","815","F-00735","2","180"
"3402","","817","F-00698","3","270"
"3404","","819","F-00900","3","270"
"3411","","826","F-00962","4","360"
"3412","","827","F-00270","4","360"
"3414","","829","F-00950","4","360"
"3407","","822","F-00268","2","180"
"3415","","830","F-00540","2","180"
"3417","","832","F-00899","2","180"
"3416","","831","F-00697","2","180"
"3418","","833","F-00940","3","270"
"3420","","835","F-01045","4","360"
"3421","","836","F-00375","4","360"
"3424","","839","F-00872","2","180"
"3427","","842","F-00810","3","270"
"3432","","847","F-00134","2","120"
"3439","","854","F-01024","4","240"
"3448","","863","F-00981M","3","270"
"3440","","855","F-00409","2","180"
"3441","","856","F-00584","2","180"
"3442","","857","F-00589","2","180"
"3447","","862","F-00981","6","360"
"3453","","868","F-00378","3","270"
"3454","","869","F-00589A","3","270"
"3455","","870","F-00835","5","300"
"3456","","871","F-00394","5","300"
"3461","","876","F-00057","2","180"
"3458","","873","F-00492","3","270"
"3462","","877","F-00943","4","360"
"3464","","879","F-00548","4","240"
"3466","","881","F-00478","3","270"
"3472","","887","F-00662M","4","360"
"3469","","884","F-00546","3","270"
"3475","","890","F-00269A","4","360"
"3476","","891","F-00204","4","240"
"3480","","895","F-00814","4","360"
"3481","","896","F-00961","3","270"
"3483","","898","F-00706","4","360"
"3488","","903","F-00843","4","360"
"3489","","904","F-01090","2","180"
"3492","","907","F-00752","3","270"
"3490","","905","F-00286","3","270"
"3493","","908","F-00113","4","240"
"3494","","909","F-00729","2","180"
"3498","","913","F-00431","5","300"
"3500","","915","F-00343","3","270"
"3502","","917","F-00495","2","120"
"3505","","920","F-00433A","4","360"
"3508","","923","F-01066","4","360"
"3517","","932","F-00673","5","300"
"3522","","937","F-00435","4","360"
"3552","","967","F-00727","3","270"
"3554","","969","F-00062M","4","360"
"3553","","968","F-00062","4","240"
"3555","","970","F-00209","4","240"
"3556","","971","F-00537","3","270"
"3558","","973","F-00539M","3","270"
"3559","","974","F-00271","2","180"
"3562","","977","F-00417","3","270"
"3566","","981","F-00762","3","270"
"3568","","983","F-00593","2","180"
"3573","","988","F-00850","2","180"
"3576","","991","F-00800","3","270"
"3577","","992","F-00725","3","270"
"3578","","993","F-00272","2","180"
"3579","","994","F-00273","2","180"
"3581","","996","F-01125","3","270"
"3584","","999","F-00719","2","180"
"3586","","1001","F-00801","3","270"
"3589","","1004","F-00486A","2","180"
"3590","","1005","F-00585","4","360"
"3594","","1009","F-01223","3","270"
"3592","","1007","F-00755","2","180"
"3591","","1006","F-00718","2","180"
"3593","","1008","F-00374","4","360"
"3596","","1011","F-00622","3","270"
"3605","","1020","F-00588","2","180"
"3606","","1021","F-00587","2","180"
"3607","","1022","F-00587M","2","180"
"3608","","1023","F-00289","4","360"
"3609","","1024","F-00290","3","270"
"3610","","1025","F-00289A","4","360"
"3613","","1028","F-00932","2","240"
"3614","","1029","F-00290A","3","270"
"3617","","1032","F-00582","3","270"
"3619","","1034","F-01030","3","270"
"3621","","1036","F-00910","3","270"
"3640","","1055","F-00091","4","360"
"3642","","1057","F-00211","2","180"
"3643","","1058","F-00176","2","180"
"3644","","1059","F-00207","3","270"
"3645","","1060","F-0000D","2","180"
"3646","","1061","F-01002","2","180"
"3648","","1063","F-00446","2","180"
"3649","","1064","F-00569","2","180"
"3657","","1072","F-00678","2","180"
"3654","","1069","F-00444","2","180"
"3653","","1068","F-00737M","2","180"
"3656","","1071","F-00880","4","360"
"3658","","1073","F-01003","2","180"
"3660","","1075","F-01095","3","270"
"3659","","1074","F-00276","3","270"
"3663","","1078","F-00973","3","270"
